move_id	name	type	category	power	accuracy	pp	priority	secondary_chance	target	tm_slot	tm_number	tutor_slot	is_placeholder	source_record	confidence	description
863	Z-Move 16	Ghost	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[863]	Measured	-
864	Z-Move 17	Steel	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[864]	Measured	-
865	Z-Move 18	Steel	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[865]	Measured	-
866	Z-Move 19	Fire	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[866]	Measured	-
867	Z-Move 20	Fire	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[867]	Measured	-
868	Z-Move 21	Water	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[868]	Measured	-
869	Z-Move 22	Water	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[869]	Measured	-
870	Z-Move 23	Grass	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[870]	Measured	-
871	Z-Move 24	Grass	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[871]	Measured	-
872	Z-Move 25	Electric	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[872]	Measured	-
873	Z-Move 26	Electric	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[873]	Measured	-
874	Z-Move 27	Psychic	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[874]	Measured	-
875	Z-Move 28	Psychic	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[875]	Measured	-
876	Z-Move 29	Ice	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[876]	Measured	-
877	Z-Move 30	Ice	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[877]	Measured	-
878	Z-Move 31	Dragon	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[878]	Measured	-
879	Z-Move 32	Dragon	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[879]	Measured	-
880	Z-Move 33	Dark	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[880]	Measured	-
881	Z-Move 34	Dark	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[881]	Measured	-
882	Z-Move 35	Fairy	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[882]	Measured	-
883	Z-Move 36	Fairy	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[883]	Measured	-
884	Z-Move 37	Electric	Physical	210	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[884]	Measured	-
885	Z-Move 38	Electric	Special	195	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[885]	Measured	-
886	Z-Move 39	Electric	Special	175	0	1	0	100	0	NA	NA	NA	FALSE	data.js:moves[886]	Measured	-
887	Z-Move 40	Normal	Status	0	0	1	0	0	16	NA	NA	NA	FALSE	data.js:moves[887]	Measured	-
888	Z-Move 41	Normal	Physical	210	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[888]	Measured	-
889	Z-Move 42	Psychic	Special	185	0	1	0	100	0	NA	NA	NA	FALSE	data.js:moves[889]	Measured	-
890	Z-Move 43	Ghost	Physical	180	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[890]	Measured	-
891	Z-Move 44	Dark	Physical	180	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[891]	Measured	-
892	Z-Move 45	Water	Special	195	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[892]	Measured	-
893	Z-Move 46	Rock	Physical	190	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[893]	Measured	-
894	Z-Move 47	Fairy	Physical	190	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[894]	Measured	-
895	Z-Move 48	Dragon	Special	185	0	1	0	100	8	NA	NA	NA	FALSE	data.js:moves[895]	Measured	-
896	Z-Move 49	Fairy	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[896]	Measured	-
897	Z-Move 50	Steel	Physical	200	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[897]	Measured	-
898	Z-Move 51	Ghost	Special	200	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[898]	Measured	-
899	Z-Move 52	Psychic	Special	200	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[899]	Measured	-
900	Z-Move 53	Ghost	Physical	195	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[900]	Measured	-
901	Guard	Normal	Status	0	0	10	4	0	16	NA	NA	NA	FALSE	data.js:moves[901]	Measured	Enables the user to evade all attacks. It may fail if used in succession.
902	Strike	Normal	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[902]	Measured	Normal-Type Dynamax move. It lowers the target's Speed stat.
903	Strike	Normal	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[903]	Measured	Normal-Type Dynamax move. It lowers the target's Speed stat.
904	Knuckle	Fighting	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[904]	Measured	Fighting Dynamax move. It raises ally Pokemon's Attack stats.
905	Knuckle	Fighting	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[905]	Measured	Fighting Dynamax move. It raises ally Pokemon's Attack stats.
906	Airstream	Flying	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[906]	Measured	Flying-Type Dynamax move. It raises ally Pokemon's Speed stats.
907	Airstream	Flying	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[907]	Measured	Flying-Type Dynamax move. It raises ally Pokemon's Speed stats.
908	Ooze	Poison	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[908]	Measured	Poison-Type Dynamax move. It raises ally Pokemon's Sp. Atk stats.
909	Ooze	Poison	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[909]	Measured	Poison-Type Dynamax move. It raises ally Pokemon's Sp. Atk stats.
910	Quake	Ground	Physical	1	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[910]	Measured	Ground-Type Dynamax move. It raises ally Pokemon's Sp. Def stats.
911	Quake	Ground	Special	1	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[911]	Measured	Ground-Type Dynamax move. It raises ally Pokemon's Sp. Def stats.
912	Rockfall	Rock	Physical	1	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[912]	Measured	Rock-Type Dynamax move. It summons a sandstorm that lasts five turns.
913	Rockfall	Rock	Special	1	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[913]	Measured	Rock-Type Dynamax move. It summons a sandstorm that lasts five turns.
914	Flutterby	Bug	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[914]	Measured	Bug-Type Dynamax move. It lowers the target's Sp. Atk stat.
915	Flutterby	Bug	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[915]	Measured	Bug-Type Dynamax move. It lowers the target's Sp. Atk stat.
916	Phantasm	Ghost	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[916]	Measured	Ghost-Type Dynamax move. It lowers the target's Defense stat.
917	Phantasm	Ghost	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[917]	Measured	Ghost-Type Dynamax move. It lowers the target's Defense stat.
918	Steelspike	Steel	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[918]	Measured	Steel-Type Dynamax move. It raises ally Pokemon's Defense stats.
919	Steelspike	Steel	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[919]	Measured	Steel-Type Dynamax move. It raises ally Pokemon's Defense stats.
920	Flare	Fire	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[920]	Measured	Fire-Type Dynamax move. It causes the sun to intensify for five turns.
921	Flare	Fire	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[921]	Measured	Fire-Type Dynamax move. It causes the sun to intensify for five turns.
922	Geyser	Water	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[922]	Measured	Water-Type Dynamax move. It summons rain that falls for five turns.
923	Geyser	Water	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[923]	Measured	Water-Type Dynamax move. It summons rain that falls for five turns.
924	Overgrowth	Grass	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[924]	Measured	Grass-Type Dynamax move. It activates Grassy Terrain for five turns.
925	Overgrowth	Grass	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[925]	Measured	Grass-Type Dynamax move. It activates Grassy Terrain for five turns.
926	Lightning	Electric	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[926]	Measured	Electric Dynamax move. It activates Electric Terrain for five turns.
927	Lightning	Electric	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[927]	Measured	Electric Dynamax move. It activates Electric Terrain for five turns.
928	Mindstorm	Psychic	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[928]	Measured	Psychic Dynamax move. It activates Psychic Terrain for five turns.
929	Mindstorm	Psychic	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[929]	Measured	Psychic Dynamax move. It activates Psychic Terrain for five turns.
930	Hailstorm	Ice	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[930]	Measured	Ice-Type Dynamax move. It summons a snowstorm for five turns.
931	Hailstorm	Ice	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[931]	Measured	Ice-Type Dynamax move. It summons a snowstorm for five turns.
932	Wyrmwind	Dragon	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[932]	Measured	Dragon-Type Dynamax move. It lowers the target's Attack stat.
933	Wyrmwind	Dragon	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[933]	Measured	Dragon-Type Dynamax move. It lowers the target's Attack stat.
934	Darkness	Dark	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[934]	Measured	Dark-Type Dynamax move. It lowers the target's Sp. Def stat.
935	Darkness	Dark	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[935]	Measured	Dark-Type Dynamax move. It lowers the target's Sp. Def stat.
936	Starfall	Fairy	Physical	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[936]	Measured	Fairy-Type Dynamax move. It activates Misty Terrain for five turns.
937	Starfall	Fairy	Special	1	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[937]	Measured	Fairy-Type Dynamax move. It activates Misty Terrain for five turns.
938	Vine Lash	Grass	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[938]	Measured	G-Max Venusaur's signature move. It deals damage for four turns.
939	Vine Lash	Grass	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[939]	Measured	G-Max Venusaur's signature move. It deals damage for four turns.
940	Wildfire	Fire	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[940]	Measured	G-Max Charizard's signature move. It deals damage for four turns.
941	Wildfire	Fire	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[941]	Measured	G-Max Charizard's signature move. It deals damage for four turns.
942	Cannonade	Water	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[942]	Measured	G-Max Blastoise's signature move. It deals damage for four turns.
943	Cannonade	Water	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[943]	Measured	G-Max Blastoise's signature move. It deals damage for four turns.
944	Befuddle	Bug	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[944]	Measured	G-Max Butterfree's signature move. It causes paralysis, sleep, or poison.
945	Befuddle	Bug	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[945]	Measured	G-Max Butterfree's signature move. It causes paralysis, sleep, or poison.
946	Voltcrash	Electric	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[946]	Measured	G-Max Pikachu's signature move. It paralyzes the target.
947	Voltcrash	Electric	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[947]	Measured	G-Max Pikachu's signature move. It paralyzes the target.
948	Goldrush	Normal	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[948]	Measured	G-Max Meowth's signature move. It confuses the foe and creates money.
949	Goldrush	Normal	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[949]	Measured	G-Max Meowth's signature move. It confuses the foe and creates money.
950	Chistrike	Fighting	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[950]	Measured	G-Max Machamp's signature move. It raises the chance of critical hits.
951	Chistrike	Fighting	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[951]	Measured	G-Max Machamp's signature move. It raises the chance of critical hits.
952	Terror	Ghost	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[952]	Measured	G-Max Gengar's signature move. It prevents the foe from escaping.
953	Terror	Ghost	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[953]	Measured	G-Max Gengar's signature move. It prevents the foe from escaping.
954	Foamburst	Water	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[954]	Measured	G-Max Kingler's signature move. It harshly lowers the target's Speed.
955	Foamburst	Water	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[955]	Measured	G-Max Kingler's signature move. It harshly lowers the target's Speed.
956	Resonance	Ice	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[956]	Measured	G-Max Lapras's signature move. It reduces damage for five turns.
957	Resonance	Ice	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[957]	Measured	G-Max Lapras's signature move. It reduces damage for five turns.
958	Cuddle	Normal	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[958]	Measured	G-Max Eevee's signature move. It infatuates the target.
959	Cuddle	Normal	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[959]	Measured	G-Max Eevee's signature move. It infatuates the target.
960	Replenish	Normal	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[960]	Measured	G-Max Snorlax's signature move. It restores Berries that were eaten.
961	Replenish	Normal	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[961]	Measured	G-Max Snorlax's signature move. It restores Berries that were eaten.
962	Malodor	Poison	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[962]	Measured	G-Max Garbodor's signature move. It poisons the target.
963	Malodor	Poison	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[963]	Measured	G-Max Garbodor's signature move. It poisons the target.
964	Meltdown	Steel	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[964]	Measured	G-Max Melmetal's signature move. It prevents the foe from repeating moves.
965	Meltdown	Steel	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[965]	Measured	G-Max Melmetal's signature move. It prevents the foe from repeating moves.
966	Drum Solo	Grass	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[966]	Measured	G-Max Rillaboom's signature move. It strikes regardless of the target's ability.
967	Drum Solo	Grass	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[967]	Measured	G-Max Rillaboom's signature move. It strikes regardless of the target's ability.
968	Fireball	Fire	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[968]	Measured	G-Max Cinderace's signature move. It strikes regardless of the target's ability.
969	Fireball	Fire	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[969]	Measured	G-Max Cinderace's signature move. It strikes regardless of the target's ability.
970	Hydrosnipe	Water	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[970]	Measured	G-Max Inteleon's signature move. It strikes regardless of the target's ability.
971	Hydrosnipe	Water	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[971]	Measured	G-Max Inteleon's signature move. It strikes regardless of the target's ability.
972	Windrage	Flying	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[972]	Measured	G-Max Corviknight's signature move. It removes the effect of screen moves.
973	Windrage	Flying	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[973]	Measured	G-Max Corviknight's signature move. It removes the effect of screen moves.
974	Gravitas	Psychic	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[974]	Measured	G-Max Orbeetle's signature move. It changes gravity for five turns.
975	Gravitas	Psychic	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[975]	Measured	G-Max Orbeetle's signature move. It changes gravity for five turns.
976	Stonesurge	Water	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[976]	Measured	G-Max Drednaw's signature move. It scatters rocks around the field.
977	Stonesurge	Water	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[977]	Measured	G-Max Drednaw's signature move. It scatters rocks around the field.
978	Volcalith	Rock	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[978]	Measured	G-Max Coalossal's signature move. It deals damage for four turns.
979	Volcalith	Rock	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[979]	Measured	G-Max Coalossal's signature move. It deals damage for four turns.
980	Tartness	Grass	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[980]	Measured	G-Max Flapple's signature move. It reduces the foe's evasiveness.
981	Tartness	Grass	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[981]	Measured	G-Max Flapple's signature move. It reduces the foe's evasiveness.
982	Sweetness	Grass	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[982]	Measured	G-Max Appletun's signature move. It heals the status of its allies.
983	Sweetness	Grass	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[983]	Measured	G-Max Appletun's signature move. It heals the status of its allies.
984	Sandblast	Ground	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[984]	Measured	G-Max Sandaconda's signature move. It traps the foe for four to five turns.
985	Sandblast	Ground	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[985]	Measured	G-Max Sandaconda's signature move. It traps the foe for four to five turns.
986	Stunshock	Electric	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[986]	Measured	G-Max Toxtricity's signature move. It paralyzes or poisons opponents.
987	Stunshock	Electric	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[987]	Measured	G-Max Toxtricity's signature move. It paralyzes or poisons opponents.
988	Centiferno	Fire	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[988]	Measured	G-Max Centiskorch's signature move. It traps the foe for four to five turns.
989	Centiferno	Fire	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[989]	Measured	G-Max Centiskorch's signature move. It traps the foe for four to five turns.
990	Smite	Fairy	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[990]	Measured	G-Max Hatterene's signature move. It confuses the target.
991	Smite	Fairy	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[991]	Measured	G-Max Hatterene's signature move. It confuses the target.
992	Snooze	Dark	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[992]	Measured	G-Max Grimmsnarl's signature move. It inflicts Yawn status on the foe.
993	Snooze	Dark	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[993]	Measured	G-Max Grimmsnarl's signature move. It inflicts Yawn status on the foe.
994	Finale	Fairy	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[994]	Measured	G-Max Alcremie's signature move. It heals the HP of its allies.
995	Finale	Fairy	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[995]	Measured	G-Max Alcremie's signature move. It heals the HP of its allies.
996	Steelsurge	Steel	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[996]	Measured	G-Max Copperajah's signature move. It scatters spikes around the field.
997	Steelsurge	Steel	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[997]	Measured	G-Max Copperajah's signature move. It scatters spikes around the field.
998	Depletion	Dragon	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[998]	Measured	G-Max Duraludon's signature move. It reduces the PP of the last move used.
999	Depletion	Dragon	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[999]	Measured	G-Max Duraludon's signature move. It reduces the PP of the last move used.
1000	One Blow	Dark	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[1000]	Measured	G-Max Single Strike Urshifu's signature move. It bypasses the use of Max Guard.
1001	One Blow	Dark	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[1001]	Measured	G-Max Single Strike Urshifu's signature move. It bypasses the use of Max Guard.
1002	Rapid Flow	Water	Physical	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[1002]	Measured	G-Max Rapid Strike Urshifu's signature move. It bypasses the use of Max Guard.
1003	Rapid Flow	Water	Special	10	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[1003]	Measured	G-Max Rapid Strike Urshifu's signature move. It bypasses the use of Max Guard.
