checkpoint	internal_id	form_key	track	setup_move	ceiling_item	ceiling_item_tag	ceiling_reliable	mean_margin	unlocked_margin	choice_locked	win_rate	switchin_safe_rate	setup_success_rate	slots_scored	reliable_item	item_dependence	moves	ev_spread	confidence
4	1029	Meowth-Alola	special	NONE	Wise Glasses	split_boost	FALSE	0.0714	0.0714	FALSE	0.5714	0.5	NA	14	Expert Belt	0.1428	Shadow Ball,Icy Wind,Taunt	252 SpA / 252 Spe / 6 HP	Derived
4	1029	Meowth-Alola	special_setup	Nasty Plot	Wise Glasses	split_boost	FALSE	-1.2143	-1.2143	FALSE	0.5	0.5	0.5	14	Expert Belt	0.2143	Shadow Ball,Nasty Plot,Taunt	252 SpA / 252 Spe / 6 HP	Derived
4	1029	Meowth-Alola	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.0714	-0.0714	FALSE	0.5	0.5	NA	14	Expert Belt	0.0	Iron Tail,Bite,Shadow Ball,Icy Wind	252 Atk / 252 SpA / 6 Spe	Derived
4	1029	Meowth-Alola	mixed_setup	Work Up	Expert Belt	expert_belt	TRUE	-1.4286	-1.4286	FALSE	0.2857	0.5	0.5	14	Expert Belt	0.0	Iron Tail,Bite,Shadow Ball,Work Up	252 Atk / 252 SpA / 6 Spe	Derived
4	1029	Meowth-Alola	support	NONE	Berry Juice	longevity	TRUE	-0.5	-0.5	FALSE	0.2857	0.7143	NA	14	Berry Juice	0.0	Shadow Ball,Taunt	252 HP / 252 Def / 6 SpD	Derived
4	1030	Persian-Alola	physical	NONE	Muscle Band	split_boost	FALSE	0.3571	0.3571	FALSE	0.5	0.7857	NA	14	Expert Belt	0.2857	Iron Tail,Play Rough,Bite,Switcheroo	252 Atk / 252 Spe / 6 HP	Derived
4	1030	Persian-Alola	physical_setup	Work Up	Expert Belt	expert_belt	TRUE	-0.3571	-0.3571	FALSE	0.3571	0.7857	0.7857	14	Expert Belt	0.0	Iron Tail,Play Rough,Work Up,Switcheroo	252 Atk / 252 Spe / 6 HP	Derived
4	1030	Persian-Alola	special	NONE	Wise Glasses	split_boost	FALSE	0.7857	0.7857	FALSE	0.6429	0.7857	NA	14	Expert Belt	0.2143	Snarl,Power Gem,Shadow Ball,Switcheroo	252 SpA / 252 Spe / 6 HP	Derived
4	1030	Persian-Alola	special_setup	Nasty Plot	Wise Glasses	split_boost	FALSE	0.3571	0.3571	FALSE	0.6429	0.7857	0.7857	14	Expert Belt	0.1428	Snarl,Power Gem,Nasty Plot,Switcheroo	252 SpA / 252 Spe / 6 HP	Derived
4	1030	Persian-Alola	mixed	NONE	Expert Belt	expert_belt	TRUE	0.5714	0.5714	FALSE	0.5714	0.7857	NA	14	Expert Belt	0.0	Iron Tail,Play Rough,Snarl,Power Gem	252 Atk / 252 SpA / 6 Spe	Derived
4	1030	Persian-Alola	mixed_setup	Work Up	Expert Belt	expert_belt	TRUE	-0.0714	-0.0714	FALSE	0.4286	0.7857	0.7857	14	Expert Belt	0.0	Iron Tail,Play Rough,Snarl,Work Up	252 Atk / 252 SpA / 6 Spe	Derived
4	1030	Persian-Alola	support	NONE	Berry Juice	longevity	TRUE	1.2857	1.2857	FALSE	0.3571	1	NA	14	Berry Juice	0.0	Iron Tail,Switcheroo,Taunt,Roar	252 HP / 252 Def / 6 SpD	Derived
4	1031	Geodude-Alola	physical	NONE	Hard Stone	type_boost	TRUE	0.2143	0.2143	FALSE	0.5714	0.2857	NA	14	Hard Stone	0.0	Explosion,Stone Edge,Thunder Punch,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
4	1031	Geodude-Alola	physical_setup	Rock Polish	Hard Stone	type_boost	TRUE	-0.5714	-0.5714	FALSE	0.2143	0.2857	0.2857	14	Hard Stone	0.0	Explosion,Stone Edge,Rock Polish,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
4	1032	Graveler-Alola	physical	NONE	Hard Stone	type_boost	TRUE	0.5	0.5	FALSE	0.5714	0.3571	NA	14	Hard Stone	0.0	Explosion,Thunder Punch,Rock Slide,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
4	1032	Graveler-Alola	physical_setup	Rock Polish	Magnet	type_boost	TRUE	-7.0714	-7.0714	FALSE	0.2143	0.3571	0.3571	14	Magnet	0.0	Explosion,Thunder Punch,Rock Polish,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
4	1033	Golem-Alola	physical	NONE	Magnet	type_boost	TRUE	1.0714	1.0714	FALSE	0.5714	0.5714	NA	14	Magnet	0.0	Explosion,Thunder Punch,Rock Slide,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
4	1033	Golem-Alola	physical_setup	Rock Polish	Magnet	type_boost	TRUE	-6.4286	-6.4286	FALSE	0.5	0.5714	0.5714	14	Magnet	0.0	Explosion,Thunder Punch,Rock Polish,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
4	1034	Grimer-Alola	physical	NONE	Poison Barb	type_boost	TRUE	1.7143	1.7143	FALSE	0.7143	0.7857	NA	14	Poison Barb	0.0	Gunk Shot,Crunch,Dig,Disable	252 Atk / 252 Spe / 6 HP	Derived
4	1034	Grimer-Alola	physical_setup	Rock Polish	Poison Barb	type_boost	TRUE	1	1	FALSE	0.5714	0.7857	0.7857	14	Poison Barb	0	Gunk Shot,Crunch,Rock Polish,Disable	252 Atk / 252 Spe / 6 HP	Derived
4	1035	Muk-Alola	physical	NONE	Expert Belt	expert_belt	TRUE	4	4	FALSE	1	1	NA	14	Expert Belt	0	Gunk Shot,Crunch,Dig,Parting Shot	252 Atk / 252 Spe / 6 HP	Derived
4	1035	Muk-Alola	physical_setup	Rock Polish	Poison Barb	type_boost	TRUE	3.0714	3.0714	FALSE	0.8571	1	1	14	Poison Barb	0.0	Gunk Shot,Crunch,Rock Polish,Parting Shot	252 Atk / 252 Spe / 6 HP	Derived
4	1037	Exeggutor-Alola	special	NONE	Dragon Fang	type_boost	TRUE	-4.7143	-4.7143	FALSE	0.5714	0.9286	NA	14	Dragon Fang	0.0	Psychic,Psyshock,Confusion,Hypnosis	252 SpA / 252 Spe / 6 HP	Derived
4	1039	Marowak-Alola	physical	NONE	Muscle Band	split_boost	FALSE	3.3571	3.3571	FALSE	0.6429	0.8571	NA	14	Charcoal	0.0714	Shadow Bone,Thrash,Fire Punch,Will-O-Wisp	252 Atk / 252 Spe / 6 HP	Derived
4	1046	Lycanroc-Midnight	physical	NONE	Expert Belt	expert_belt	TRUE	0.9286	0.9286	FALSE	0.7857	0.9286	NA	14	Expert Belt	0.0	Rock Slide,Iron Tail,Play Rough,Taunt	252 Atk / 252 Spe / 6 HP	Derived
4	1046	Lycanroc-Midnight	physical_setup	Rock Polish	Hard Stone	type_boost	TRUE	0.0714	0.0714	FALSE	0.4286	0.9286	0.9286	14	Hard Stone	0.0	Rock Slide,Iron Tail,Rock Polish,Taunt	252 Atk / 252 Spe / 6 HP	Derived
4	1082	Lycanroc-Dusk	physical	NONE	Hard Stone	type_boost	TRUE	0.3571	0.3571	FALSE	0.5714	0.5	NA	14	Hard Stone	0.0	Thrash,Rock Slide,Iron Tail,Roar	252 Atk / 252 Spe / 6 HP	Derived
4	1082	Lycanroc-Dusk	physical_setup	Work Up	Hard Stone	type_boost	TRUE	-0.6429	-0.6429	FALSE	0.4286	0.5	0.5	14	Hard Stone	0.0	Thrash,Rock Slide,Work Up,Roar	252 Atk / 252 Spe / 6 HP	Derived
4	1085	Pikachu-Surfing	physical	NONE	Magnet	type_boost	TRUE	-1	-1	FALSE	0.2857	0.3571	NA	14	Magnet	0	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1085	Pikachu-Surfing	special	NONE	Magnet	type_boost	TRUE	-2.1429	-2.1429	FALSE	0.2857	0.3571	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1085	Pikachu-Surfing	mixed	NONE	Expert Belt	expert_belt	TRUE	-1.2143	-1.2143	FALSE	0.2857	0.3571	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1085	Pikachu-Surfing	support	NONE	Berry Juice	longevity	TRUE	-11.0714	-11.0714	FALSE	0.2857	0.5	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1086	Pikachu-Flying	physical	NONE	Magnet	type_boost	TRUE	-0.0714	-0.0714	FALSE	0.5	0.7143	NA	14	Magnet	0.0	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1086	Pikachu-Flying	special	NONE	Magnet	type_boost	TRUE	-1.2143	-1.2143	FALSE	0.4286	0.7143	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1086	Pikachu-Flying	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.2857	-0.2857	FALSE	0.5	0.7143	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1086	Pikachu-Flying	support	NONE	Berry Juice	longevity	TRUE	-9.0714	-9.0714	FALSE	0.3571	0.9286	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1087	Pikachu-Cosplay	physical	NONE	Muscle Band	split_boost	FALSE	-0.5	-0.5	FALSE	0.4286	0.6429	NA	14	Magnet	0.0714	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1087	Pikachu-Cosplay	special	NONE	Magnet	type_boost	TRUE	-1.7143	-1.7143	FALSE	0.3571	0.6429	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1087	Pikachu-Cosplay	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.7857	-0.7857	FALSE	0.4286	0.6429	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1087	Pikachu-Cosplay	support	NONE	Berry Juice	longevity	TRUE	-10.2857	-10.2857	FALSE	0.2143	0.7857	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1088	Pikachu-Libre	physical	NONE	Black Belt	type_boost	TRUE	-0.1429	-0.1429	FALSE	0.6429	0.5714	NA	14	Black Belt	0.0	Brick Break,Thunder Punch,Iron Tail,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1088	Pikachu-Libre	special	NONE	Magnet	type_boost	TRUE	-1.7857	-1.7857	FALSE	0.3571	0.5714	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1088	Pikachu-Libre	mixed	NONE	Black Belt	type_boost	TRUE	-0.7143	-0.7143	FALSE	0.6429	0.5714	NA	14	Black Belt	0.0	Brick Break,Thunder Punch,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1088	Pikachu-Libre	support	NONE	Berry Juice	longevity	TRUE	-1.4286	-1.4286	FALSE	0.3571	0.7143	NA	14	Berry Juice	0.0	Brick Break,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1089	Pikachu-Pop-Star	physical	NONE	Pixie Plate	type_boost	TRUE	-0.2143	-0.2143	FALSE	0.4286	0.5714	NA	14	Pixie Plate	0.0	Play Rough,Thunder Punch,Iron Tail,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1089	Pikachu-Pop-Star	special	NONE	Magnet	type_boost	TRUE	-1.5714	-1.5714	FALSE	0.2857	0.5714	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1089	Pikachu-Pop-Star	mixed	NONE	Pixie Plate	type_boost	TRUE	-0.4286	-0.4286	FALSE	0.4286	0.5714	NA	14	Pixie Plate	0.0	Play Rough,Thunder Punch,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1089	Pikachu-Pop-Star	support	NONE	Berry Juice	longevity	TRUE	-0.8571	-0.8571	FALSE	0.3571	0.7143	NA	14	Berry Juice	0.0	Play Rough,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1090	Pikachu-Rock-Star	physical	NONE	Magnet	type_boost	TRUE	1.1429	1.1429	FALSE	0.7143	0.6429	NA	14	Magnet	0.0	Iron Tail,Thunder Punch,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1090	Pikachu-Rock-Star	special	NONE	Magnet	type_boost	TRUE	-0.7857	-0.7857	FALSE	0.4286	0.6429	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1090	Pikachu-Rock-Star	mixed	NONE	Metal Coat	type_boost	TRUE	1.0714	1.0714	FALSE	0.7143	0.6429	NA	14	Metal Coat	0.0	Iron Tail,Thunder Punch,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1090	Pikachu-Rock-Star	support	NONE	Berry Juice	longevity	TRUE	8.9286	8.9286	FALSE	0.5	0.7857	NA	14	Berry Juice	0.0	Iron Tail,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1091	Pikachu-Belle	physical	NONE	Muscle Band	split_boost	FALSE	-0.5	-0.5	FALSE	0.4286	0.6429	NA	14	Magnet	0.0714	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1091	Pikachu-Belle	special	NONE	Magnet	type_boost	TRUE	-1.7143	-1.7143	FALSE	0.3571	0.6429	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1091	Pikachu-Belle	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.7857	-0.7857	FALSE	0.4286	0.6429	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1091	Pikachu-Belle	support	NONE	Berry Juice	longevity	TRUE	-10.2857	-10.2857	FALSE	0.2143	0.7857	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1092	Pikachu-PhD	physical	NONE	Muscle Band	split_boost	FALSE	-0.5	-0.5	FALSE	0.4286	0.6429	NA	14	Magnet	0.0714	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1092	Pikachu-PhD	special	NONE	Magnet	type_boost	TRUE	-0.2143	-0.2143	FALSE	0.4286	0.6429	NA	14	Magnet	0.0	Thunderbolt,Psychic,Drain Kiss,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1092	Pikachu-PhD	mixed	NONE	Magnet	type_boost	TRUE	-0.0714	-0.0714	FALSE	0.4286	0.6429	NA	14	Magnet	0.0	Thunder Punch,Iron Tail,Thunderbolt,Psychic	252 Atk / 252 SpA / 6 Spe	Derived
4	1092	Pikachu-PhD	support	NONE	Berry Juice	longevity	TRUE	-10.3571	-10.3571	FALSE	0.2143	0.7143	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1093	Pikachu-Original	physical	NONE	Muscle Band	split_boost	FALSE	-0.5	-0.5	FALSE	0.4286	0.6429	NA	14	Magnet	0.0714	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1093	Pikachu-Original	special	NONE	Magnet	type_boost	TRUE	-1.7143	-1.7143	FALSE	0.3571	0.6429	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1093	Pikachu-Original	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.7857	-0.7857	FALSE	0.4286	0.6429	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1093	Pikachu-Original	support	NONE	Berry Juice	longevity	TRUE	-10.2857	-10.2857	FALSE	0.2143	0.7857	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1094	Pikachu-Hoenn	physical	NONE	Muscle Band	split_boost	FALSE	-0.5	-0.5	FALSE	0.4286	0.6429	NA	14	Magnet	0.0714	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1094	Pikachu-Hoenn	special	NONE	Magnet	type_boost	TRUE	-1.7143	-1.7143	FALSE	0.3571	0.6429	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1094	Pikachu-Hoenn	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.7857	-0.7857	FALSE	0.4286	0.6429	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1094	Pikachu-Hoenn	support	NONE	Berry Juice	longevity	TRUE	-10.2857	-10.2857	FALSE	0.2143	0.7857	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1095	Pikachu-Sinnoh	physical	NONE	Muscle Band	split_boost	FALSE	-0.5	-0.5	FALSE	0.4286	0.6429	NA	14	Magnet	0.0714	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1095	Pikachu-Sinnoh	special	NONE	Magnet	type_boost	TRUE	-1.7143	-1.7143	FALSE	0.3571	0.6429	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1095	Pikachu-Sinnoh	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.7857	-0.7857	FALSE	0.4286	0.6429	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1095	Pikachu-Sinnoh	support	NONE	Berry Juice	longevity	TRUE	-10.2857	-10.2857	FALSE	0.2143	0.7857	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1096	Pikachu-Unova	physical	NONE	Muscle Band	split_boost	FALSE	-0.5	-0.5	FALSE	0.4286	0.6429	NA	14	Magnet	0.0714	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1096	Pikachu-Unova	special	NONE	Magnet	type_boost	TRUE	-1.7143	-1.7143	FALSE	0.3571	0.6429	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1096	Pikachu-Unova	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.7857	-0.7857	FALSE	0.4286	0.6429	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1096	Pikachu-Unova	support	NONE	Berry Juice	longevity	TRUE	-10.2857	-10.2857	FALSE	0.2143	0.7857	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1097	Pikachu-Kalos	physical	NONE	Muscle Band	split_boost	FALSE	-0.5	-0.5	FALSE	0.4286	0.6429	NA	14	Magnet	0.0714	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1097	Pikachu-Kalos	special	NONE	Magnet	type_boost	TRUE	-1.7143	-1.7143	FALSE	0.3571	0.6429	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1097	Pikachu-Kalos	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.7857	-0.7857	FALSE	0.4286	0.6429	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1097	Pikachu-Kalos	support	NONE	Berry Juice	longevity	TRUE	-10.2857	-10.2857	FALSE	0.2143	0.7857	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1098	Pikachu-Alola	physical	NONE	Muscle Band	split_boost	FALSE	-0.5	-0.5	FALSE	0.4286	0.6429	NA	14	Magnet	0.0714	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1098	Pikachu-Alola	special	NONE	Magnet	type_boost	TRUE	-1.7143	-1.7143	FALSE	0.3571	0.6429	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1098	Pikachu-Alola	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.7857	-0.7857	FALSE	0.4286	0.6429	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1098	Pikachu-Alola	support	NONE	Berry Juice	longevity	TRUE	-10.2857	-10.2857	FALSE	0.2143	0.7857	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1099	Pikachu-Partner	physical	NONE	Muscle Band	split_boost	FALSE	-0.5	-0.5	FALSE	0.4286	0.6429	NA	14	Magnet	0.0714	Thunder Punch,Iron Tail,Play Rough,Thunder Wave	252 Atk / 252 Spe / 6 HP	Derived
4	1099	Pikachu-Partner	special	NONE	Magnet	type_boost	TRUE	-1.7143	-1.7143	FALSE	0.3571	0.6429	NA	14	Magnet	0.0	Thunderbolt,Drain Kiss,Discharge,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
4	1099	Pikachu-Partner	mixed	NONE	Expert Belt	expert_belt	TRUE	-0.7857	-0.7857	FALSE	0.4286	0.6429	NA	14	Expert Belt	0.0	Thunder Punch,Iron Tail,Thunderbolt,Drain Kiss	252 Atk / 252 SpA / 6 Spe	Derived
4	1099	Pikachu-Partner	support	NONE	Berry Juice	longevity	TRUE	-10.2857	-10.2857	FALSE	0.2143	0.7857	NA	14	Berry Juice	0.0	Thunder Punch,Thunder Wave	252 HP / 252 Def / 6 SpD	Derived
4	1100	Dudunsparce	physical	NONE	Silk Scarf	type_boost	TRUE	3	3	FALSE	0.9286	1	NA	14	Silk Scarf	0	Double-Edge,Iron Tail,Lunge,Yawn	252 Atk / 252 Spe / 6 HP	Derived
4	1100	Dudunsparce	physical_setup	No Retreat	Silk Scarf	type_boost	TRUE	2.2857	2.2857	FALSE	0.9286	1	1	14	Silk Scarf	0.0	Double-Edge,Iron Tail,No Retreat,Yawn	252 Atk / 252 Spe / 6 HP	Derived
4	1102	Grookey	physical	NONE	Muscle Band	split_boost	FALSE	0	0	FALSE	0.5714	0.6429	NA	14	Expert Belt	0.1429	Wood Hammer,Slam,Drain Punch,Taunt	252 Atk / 252 Spe / 6 HP	Derived
4	1102	Grookey	physical_setup	Work Up	Muscle Band	split_boost	FALSE	-0.7857	-0.7857	FALSE	0.5	0.6429	0.6429	14	Expert Belt	0.0714	Wood Hammer,Slam,Work Up,Taunt	252 Atk / 252 Spe / 6 HP	Derived
4	1102	Grookey	support	NONE	Berry Juice	longevity	TRUE	-0.2143	-0.2143	FALSE	0.5	0.8571	NA	14	Berry Juice	0.0	Wood Hammer,Taunt	252 HP / 252 Def / 6 SpD	Derived
4	1103	Thwackey	physical	NONE	Muscle Band	split_boost	FALSE	0.8571	0.8571	FALSE	0.5714	0.7143	NA	14	Expert Belt	0.1428	Wood Hammer,Slam,Drain Punch,Taunt	252 Atk / 252 Spe / 6 HP	Derived
4	1103	Thwackey	physical_setup	Work Up	Muscle Band	split_boost	FALSE	0.0714	0.0714	FALSE	0.5	0.7143	0.7143	14	Expert Belt	0.1428	Wood Hammer,Slam,Work Up,Taunt	252 Atk / 252 Spe / 6 HP	Derived
4	1104	Rillaboom	physical	NONE	Muscle Band	split_boost	FALSE	2.5	2.5	FALSE	0.6429	0.9286	NA	14	Expert Belt	0.0714	Drum Beating,Slam,Drain Punch,Grassy Terrain	252 Atk / 252 Spe / 6 HP	Derived
4	1104	Rillaboom	physical_setup	Work Up	Muscle Band	split_boost	FALSE	1.6429	1.6429	FALSE	0.6429	0.9286	0.9286	14	Expert Belt	0.1429	Drum Beating,Slam,Work Up,Grassy Terrain	252 Atk / 252 Spe / 6 HP	Derived
4	1105	Scorbunny	physical	NONE	Charcoal	type_boost	TRUE	0.9286	0.9286	FALSE	0.5714	0.5	NA	14	Charcoal	0.0	Double-Edge,Temper Flare,Bounce	252 Atk / 252 Spe / 6 HP	Derived
4	1105	Scorbunny	physical_setup	Agility	Charcoal	type_boost	TRUE	0.1429	0.1429	FALSE	0.4286	0.5	0.5	14	Charcoal	0.0	Double-Edge,Temper Flare,Agility	252 Atk / 252 Spe / 6 HP	Derived
4	1106	Raboot	physical	NONE	Charcoal	type_boost	TRUE	1.7143	1.7143	FALSE	0.7143	0.6429	NA	14	Charcoal	0.0	Temper Flare,Bounce,Sucker Punch	252 Atk / 252 Spe / 6 HP	Derived
4	1106	Raboot	physical_setup	Agility	Muscle Band	split_boost	FALSE	0.8571	0.8571	FALSE	0.5	0.6429	0.6429	14	Charcoal	0.0714	Temper Flare,Bounce,Agility	252 Atk / 252 Spe / 6 HP	Derived
4	1107	Cinderace	physical	NONE	Charcoal	type_boost	TRUE	2.8571	2.8571	FALSE	0.9286	0.9286	NA	14	Charcoal	0.0	Pyro Ball,Iron Head,Sucker Punch	252 Atk / 252 Spe / 6 HP	Derived
4	1107	Cinderace	physical_setup	Agility	Charcoal	type_boost	TRUE	2	2	FALSE	0.9286	0.9286	0.9286	14	Charcoal	0	Pyro Ball,Iron Head,Agility	252 Atk / 252 Spe / 6 HP	Derived
4	1108	Sobble	special	NONE	Expert Belt	expert_belt	TRUE	-1.2143	-1.2143	FALSE	0.2857	0.3571	NA	14	Expert Belt	0.0	Water Pulse,Icy Wind,Rain Dance	252 SpA / 252 Spe / 6 HP	Derived
4	1108	Sobble	special_setup	Work Up	Mystic Water	type_boost	TRUE	-3.8571	-3.8571	FALSE	0.1429	0.3571	0.3571	14	Mystic Water	0.0	Water Pulse,Work Up,Rain Dance	252 SpA / 252 Spe / 6 HP	Derived
4	1108	Sobble	support	NONE	Berry Juice	longevity	TRUE	-5.6429	-5.6429	FALSE	0.2143	0.6429	NA	14	Berry Juice	0.0	Water Pulse,Rain Dance	252 HP / 252 Def / 6 SpD	Derived
4	1109	Drizzile	special	NONE	Expert Belt	expert_belt	TRUE	-0.5	-0.5	FALSE	0.3571	0.5	NA	14	Expert Belt	0.0	Water Pulse,Icy Wind,Reflect,Light Screen	252 SpA / 252 Spe / 6 HP	Derived
4	1109	Drizzile	special_setup	Work Up	Mystic Water	type_boost	TRUE	-2.8571	-2.8571	FALSE	0.2143	0.5	0.5	14	Mystic Water	0.0	Water Pulse,Work Up,Reflect,Light Screen	252 SpA / 252 Spe / 6 HP	Derived
