internal_id	form_key	location	method	gate	gate_name	level_min	level_max	slot_index	earliest_gate	gate_basis	confidence
377	Shuppet	Mt. Moon B1F	wild-day	1	Archer-1	12	14	9	0	direct	Measured
378	Banette	Pokemon Mansion 2F	wild-day	11	Blaine	63	65	8	0	via-evolution	Measured
378	Banette	Pokemon Mansion 2F	wild-day	11	Blaine	63	65	9	0	via-evolution	Measured
378	Banette	Pokemon Mansion B1F	wild-day	11	Blaine	63	65	8	0	via-evolution	Measured
378	Banette	Pokemon Mansion B1F	wild-day	11	Blaine	63	65	9	0	via-evolution	Measured
378	Banette	Pokemon Mansion 2F	wild-night	11	Blaine	63	65	8	0	via-evolution	Measured
378	Banette	Pokemon Mansion 2F	wild-night	11	Blaine	63	65	9	0	via-evolution	Measured
378	Banette	Pokemon Mansion B1F	wild-night	11	Blaine	63	65	8	0	via-evolution	Measured
378	Banette	Pokemon Mansion B1F	wild-night	11	Blaine	63	65	9	0	via-evolution	Measured
379	Seviper	Route 25	wild-night	2	Misty	16	18	10	2	direct	Measured
379	Seviper	Route 25	wild-night	2	Misty	16	18	11	2	direct	Measured
379	Seviper	Pokemon Mansion 3F	wild-day	11	Blaine	63	65	1	2	direct	Measured
379	Seviper	Pokemon Mansion 3F	wild-night	11	Blaine	63	65	1	2	direct	Measured
379	Seviper	Route 23	wild-day	15	Brendan	33	35	6	2	direct	Measured
379	Seviper	Route 23	wild-day	15	Brendan	33	35	7	2	direct	Measured
379	Seviper	Route 23	wild-night	15	Brendan	33	35	6	2	direct	Measured
379	Seviper	Route 23	wild-night	15	Brendan	33	35	7	2	direct	Measured
379	Seviper	Kindle Road	wild-day	17	Post-Game	83	85	8	2	direct	Measured
379	Seviper	Kindle Road	wild-day	17	Post-Game	83	85	9	2	direct	Measured
379	Seviper	Kindle Road	wild-day	17	Post-Game	83	85	10	2	direct	Measured
379	Seviper	Kindle Road	wild-day	17	Post-Game	83	85	11	2	direct	Measured
380	Zangoose	Route 25	wild-day	2	Misty	16	18	10	2	direct	Measured
380	Zangoose	Route 25	wild-day	2	Misty	16	18	11	2	direct	Measured
381	Relicanth	Route 11	wild-goodRod	3	Surge	27	29	2	3	direct	Measured
381	Relicanth	Route 21 North	wild-superRod	9	Koga	53	55	3	3	direct	Measured
381	Relicanth	Route 21 North	wild-superRod	9	Koga	53	55	4	3	direct	Measured
381	Relicanth	Safari Zone Area 4	wild-superRod	9	Koga	53	55	3	3	direct	Measured
381	Relicanth	Safari Zone Area 4	wild-superRod	9	Koga	53	55	4	3	direct	Measured
381	Relicanth	Route 21 South	wild-superRod	10	May	53	55	3	3	direct	Measured
381	Relicanth	Route 21 South	wild-superRod	10	May	53	55	4	3	direct	Measured
381	Relicanth	Safari Zone Moltres' Den	wild-superRod	10	May	53	55	3	3	direct	Measured
381	Relicanth	Safari Zone Moltres' Den	wild-superRod	10	May	53	55	4	3	direct	Measured
381	Relicanth	Safari Zone Area 4	wild-surf	10	May	56	58	2	3	direct	Measured
381	Relicanth	Safari Zone Moltres' Den	wild-surf	10	May	56	58	2	3	direct	Measured
382	Aron	Rock Tunnel 1F	wild-day	3	Surge	29	31	1	3	direct	Measured
382	Aron	Rock Tunnel 1F	wild-night	3	Surge	29	31	1	3	direct	Measured
384	Aggron	Rock Tunnel Magearna's Chamber	wild-night	17	Post-Game	84	85	2	3	via-evolution	Measured
384	Aggron	Rock Tunnel Magearna's Chamber	wild-night	17	Post-Game	84	85	3	3	via-evolution	Measured
385	Castform	Safari Zone Area 2	wild-day	9	Koga	50	52	1	9	direct	Measured
385	Castform	Safari Zone Area 2	wild-night	9	Koga	50	52	1	9	direct	Measured
386	Volbeat	Route 24	wild-day	2	Misty	14	16	5	2	direct	Measured
387	Illumise	Route 24	wild-night	2	Misty	14	16	5	2	direct	Measured
388	Lileep	Vermilion City Pokemon Fan Club	fixed-gift	2	Misty	NA	NA	NA	2	direct	Measured
390	Anorith	Vermilion City Pokemon Fan Club	fixed-gift	2	Misty	NA	NA	NA	2	direct	Measured
392	Ralts	Route 24	wild-day	2	Misty	14	16	8	2	direct	Measured
392	Ralts	Route 24	wild-night	2	Misty	14	16	8	2	direct	Measured
394	Gardevoir	Cerulean Cave B1F	wild-day	13	Giovanni-3	68	70	7	2	via-evolution	Measured
394	Gardevoir	Cerulean Cave B1F	wild-night	13	Giovanni-3	68	70	7	2	via-evolution	Measured
394	Gardevoir	Kindle Road	wild-day	17	Post-Game	83	85	6	2	via-evolution	Measured
394	Gardevoir	Kindle Road	wild-day	17	Post-Game	83	85	7	2	via-evolution	Measured
395	Bagon	Celadon City Game Corner Exchange	fixed-gift	6	Archer-2	NA	NA	NA	6	direct	Measured
397	Salamence	Victory Road 1F	wild-day	16	Elite-4	80	82	5	6	via-evolution	Measured
397	Salamence	Victory Road 1F	wild-day	16	Elite-4	80	82	9	6	via-evolution	Measured
397	Salamence	Victory Road 1F	wild-day	16	Elite-4	80	82	11	6	via-evolution	Measured
397	Salamence	Victory Road 1F	wild-night	16	Elite-4	80	82	5	6	via-evolution	Measured
397	Salamence	Victory Road 1F	wild-night	16	Elite-4	80	82	9	6	via-evolution	Measured
397	Salamence	Victory Road 1F	wild-night	16	Elite-4	80	82	11	6	via-evolution	Measured
398	Beldum	Celadon City Game Corner Exchange	fixed-gift	6	Archer-2	NA	NA	NA	6	direct	Measured
400	Metagross	Victory Road 1F	wild-day	16	Elite-4	80	82	1	6	via-evolution	Measured
400	Metagross	Victory Road 1F	wild-day	16	Elite-4	80	82	10	6	via-evolution	Measured
400	Metagross	Victory Road 1F	wild-night	16	Elite-4	80	82	1	6	via-evolution	Measured
400	Metagross	Victory Road 1F	wild-night	16	Elite-4	80	82	10	6	via-evolution	Measured
401	Regirock	Mt. Moon 1F	raid3	1	Archer-1	NA	NA	NA	1	direct	Measured
402	Regice	Mt. Moon 1F	raid3	1	Archer-1	NA	NA	NA	1	direct	Measured
403	Registeel	Mt. Moon 1F	raid3	1	Archer-1	NA	NA	NA	1	direct	Measured
404	Kyogre	Seafoam Islands Kyogre's Chamber	fixed-overworld	17	Post-Game	NA	NA	NA	17	direct	Measured
407	Latias	Viridian City	fixed-roaming	15	Brendan	NA	NA	NA	15	direct	Measured
408	Latios	Viridian City	fixed-roaming	15	Brendan	NA	NA	NA	15	direct	Measured
409	Jirachi	Victory Road 2F	raid5	16	Elite-4	NA	NA	NA	16	direct	Measured
411	Chimecho	Pokemon Mansion 1F	wild-day	11	Blaine	63	65	10	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 1F	wild-day	11	Blaine	63	65	11	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 2F	wild-day	11	Blaine	63	65	10	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 2F	wild-day	11	Blaine	63	65	11	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 3F	wild-day	11	Blaine	63	65	10	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 3F	wild-day	11	Blaine	63	65	11	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion B1F	wild-day	11	Blaine	63	65	10	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion B1F	wild-day	11	Blaine	63	65	11	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 1F	wild-night	11	Blaine	63	65	10	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 1F	wild-night	11	Blaine	63	65	11	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 2F	wild-night	11	Blaine	63	65	10	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 2F	wild-night	11	Blaine	63	65	11	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 3F	wild-night	11	Blaine	63	65	10	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion 3F	wild-night	11	Blaine	63	65	11	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion B1F	wild-night	11	Blaine	63	65	10	0	via-evolution	Measured
411	Chimecho	Pokemon Mansion B1F	wild-night	11	Blaine	63	65	11	0	via-evolution	Measured
440	Turtwig	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
440	Turtwig	Celadon City Mansion 1F	fixed-gift	3	Surge	NA	NA	NA	0	direct	Measured
443	Chimchar	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
443	Chimchar	Celadon City Mansion 1F	fixed-gift	3	Surge	NA	NA	NA	0	direct	Measured
445	Infernape	Pokemon Mansion Gouging Fire's Room	wild-night	15	Brendan	75	77	2	0	via-evolution	Measured
445	Infernape	Pokemon Mansion Gouging Fire's Room	wild-night	15	Brendan	75	77	3	0	via-evolution	Measured
446	Piplup	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
446	Piplup	Celadon City Mansion 1F	fixed-gift	3	Surge	NA	NA	NA	0	direct	Measured
448	Empoleon	Pokemon Mansion 4F	wild-day	15	Brendan	75	77	6	0	via-evolution	Measured
448	Empoleon	Pokemon Mansion 4F	wild-day	15	Brendan	75	77	7	0	via-evolution	Measured
448	Empoleon	Pokemon Mansion 4F	wild-night	15	Brendan	75	77	6	0	via-evolution	Measured
448	Empoleon	Pokemon Mansion 4F	wild-night	15	Brendan	75	77	7	0	via-evolution	Measured
449	Starly	Pewter City	wild-day	0	Brock	7	9	1	0	direct	Measured
449	Starly	Route 22	wild-day	0	Brock	3	5	0	0	direct	Measured
449	Starly	Pewter City	wild-night	0	Brock	7	9	1	0	direct	Measured
449	Starly	Route 22	wild-night	0	Brock	3	5	0	0	direct	Measured
451	Staraptor	Route 23	wild-day	15	Brendan	33	35	10	0	via-evolution	Measured
451	Staraptor	Route 23	wild-day	15	Brendan	33	35	11	0	via-evolution	Measured
451	Staraptor	Route 23	wild-night	15	Brendan	33	35	10	0	via-evolution	Measured
451	Staraptor	Route 23	wild-night	15	Brendan	33	35	11	0	via-evolution	Measured
452	Bidoof	Route 1	wild-day	0	Brock	2	4	0	0	direct	Measured
452	Bidoof	Route 2	wild-day	0	Brock	3	5	0	0	direct	Measured
454	Kricketot	Viridian Forest Heart	wild-day	0	Brock	4	6	5	0	direct	Measured
454	Kricketot	Viridian Forest	wild-night	0	Brock	4	6	5	0	direct	Measured
454	Kricketot	Viridian Forest Heart	wild-night	0	Brock	4	6	5	0	direct	Measured
456	Shinx	Route 2	wild-day	0	Brock	3	5	5	0	direct	Measured
456	Shinx	Viridian City	wild-day	0	Brock	3	5	0	0	direct	Measured
456	Shinx	Route 2	wild-night	0	Brock	3	5	5	0	direct	Measured
456	Shinx	Route 4	wild-day	1	Archer-1	13	15	2	0	direct	Measured
459	Budew	Route 22	wild-day	0	Brock	3	5	1	0	direct	Measured
460	Roserade	Berry Forest	wild-day	17	Post-Game	83	85	8	0	via-evolution	Measured
460	Roserade	Berry Forest	wild-day	17	Post-Game	83	85	9	0	via-evolution	Measured
461	Cranidos	Mt. Moon B2F	wild-day	1	Archer-1	12	14	4	1	direct	Measured
461	Cranidos	Vermilion City Pokemon Fan Club	fixed-gift	2	Misty	NA	NA	NA	1	direct	Measured
463	Shieldon	Mt. Moon B2F	wild-night	1	Archer-1	12	14	4	1	direct	Measured
463	Shieldon	Vermilion City Pokemon Fan Club	fixed-gift	2	Misty	NA	NA	NA	1	direct	Measured
465	Burmy	Viridian Forest Heart	wild-day	0	Brock	4	6	3	0	direct	Measured
468	Combee	Viridian Forest Heart	wild-day	0	Brock	4	6	4	0	direct	Measured
470	Pachirisu	Route 4	wild-day	1	Archer-1	13	15	3	1	direct	Measured
470	Pachirisu	Route 4	wild-night	1	Archer-1	13	15	3	1	direct	Measured
471	Buizel	Route 24	wild-night	2	Misty	14	16	6	2	direct	Measured
471	Buizel	Route 13	wild-surf	10	May	56	58	2	2	direct	Measured
471	Buizel	Route 13	wild-surf	10	May	56	58	3	2	direct	Measured
471	Buizel	Route 13	wild-surf	10	May	56	58	4	2	direct	Measured
472	Floatzel	Safari Zone Area 4	wild-surf	10	May	56	58	1	2	via-evolution	Measured
472	Floatzel	Safari Zone Moltres' Den	wild-surf	10	May	56	58	1	2	via-evolution	Measured
472	Floatzel	Pokemon Mansion 1F	raid4	11	Blaine	NA	NA	NA	2	via-evolution	Measured
473	Cherubi	Route 6	wild-day	2	Misty	16	18	1	2	direct	Measured
475	Shellos	Diglett's Cave B1F	wild-night	2	Misty	23	25	4	2	direct	Measured
477	Ambipom	Route 15	wild-day	9	Koga	49	51	1	2	via-evolution	Measured
477	Ambipom	Route 15	wild-night	9	Koga	49	51	1	2	via-evolution	Measured
478	Drifloon	Route 5	wild-day	2	Misty	18	20	10	2	direct	Measured
478	Drifloon	Route 5	wild-day	2	Misty	18	20	11	2	direct	Measured
478	Drifloon	Route 5	wild-night	2	Misty	18	20	10	2	direct	Measured
478	Drifloon	Route 5	wild-night	2	Misty	18	20	11	2	direct	Measured
480	Buneary	Route 3	wild-day	1	Archer-1	10	12	6	1	direct	Measured
480	Buneary	Route 3	wild-day	1	Archer-1	10	12	7	1	direct	Measured
481	Lopunny	Cerulean Cave B1F	wild-day	13	Giovanni-3	68	70	4	1	via-evolution	Measured
481	Lopunny	Cerulean Cave B1F	wild-day	13	Giovanni-3	68	70	6	1	via-evolution	Measured
481	Lopunny	Cerulean Cave B1F	wild-night	13	Giovanni-3	68	70	4	1	via-evolution	Measured
481	Lopunny	Cerulean Cave B1F	wild-night	13	Giovanni-3	68	70	6	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 3F	wild-day	3	Surge	45	47	3	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 3F	wild-day	3	Surge	45	47	4	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 4F	wild-day	3	Surge	45	47	3	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 4F	wild-day	3	Surge	45	47	4	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 5F	wild-day	3	Surge	45	47	3	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 5F	wild-day	3	Surge	45	47	4	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 3F	wild-night	3	Surge	45	47	3	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 3F	wild-night	3	Surge	45	47	4	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 4F	wild-night	3	Surge	45	47	3	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 4F	wild-night	3	Surge	45	47	4	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 5F	wild-night	3	Surge	45	47	3	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 5F	wild-night	3	Surge	45	47	4	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 7F	wild-day	6	Archer-2	45	47	3	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 7F	wild-day	6	Archer-2	45	47	4	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 7F	wild-night	6	Archer-2	45	47	3	1	via-evolution	Measured
482	Mismagius	Pokemon Tower 7F	wild-night	6	Archer-2	45	47	4	1	via-evolution	Measured
482	Mismagius	Pokemon Mansion 4F	wild-day	15	Brendan	75	77	8	1	via-evolution	Measured
482	Mismagius	Pokemon Mansion 4F	wild-day	15	Brendan	75	77	9	1	via-evolution	Measured
484	Glameow	Route 4	wild-day	1	Archer-1	13	15	4	1	direct	Measured
484	Glameow	Route 3	wild-night	1	Archer-1	10	12	9	1	direct	Measured
486	Chingling	Viridian Forest Heart	wild-night	0	Brock	4	6	2	0	direct	Measured
487	Stunky	Route 3	wild-day	1	Archer-1	10	12	9	1	direct	Measured
487	Stunky	Route 4	wild-night	1	Archer-1	13	15	4	1	direct	Measured
488	Skuntank	Pokemon Mansion 3F	wild-day	11	Blaine	63	65	5	1	via-evolution	Measured
488	Skuntank	Pokemon Mansion 3F	wild-night	11	Blaine	63	65	5	1	via-evolution	Measured
489	Bronzor	Diglett's Cave 1F	wild-day	0	Brock	7	9	8	0	direct	Measured
489	Bronzor	Diglett's Cave 1F	wild-night	0	Brock	7	9	8	0	direct	Measured
489	Bronzor	Rock Tunnel B1F	wild-day	3	Surge	30	32	4	0	direct	Measured
491	Bonsly	Pewter City	wild-day	0	Brock	7	9	11	0	direct	Measured
491	Bonsly	Pewter City	wild-night	0	Brock	7	9	11	0	direct	Measured
491	Bonsly	Rock Tunnel B1F	wild-day	3	Surge	30	32	5	0	direct	Measured
492	Mime Jr.	Route 9	wild-day	3	Surge	25	27	6	3	direct	Measured
492	Mime Jr.	Route 9	wild-day	3	Surge	25	27	7	3	direct	Measured
494	Chatot	Celadon City Restaurant	fixed-trade	3	Surge	NA	NA	NA	3	direct	Measured
494	Chatot	Safari Zone Moltres' Den	wild-day	10	May	50	52	2	3	direct	Measured
494	Chatot	Safari Zone Moltres' Den	wild-night	10	May	50	52	2	3	direct	Measured
495	Spiritomb	Pokemon Tower 3F	wild-day	3	Surge	45	47	6	3	direct	Measured
495	Spiritomb	Pokemon Tower 4F	wild-day	3	Surge	45	47	6	3	direct	Measured
495	Spiritomb	Pokemon Tower 5F	wild-day	3	Surge	45	47	6	3	direct	Measured
495	Spiritomb	Pokemon Tower 6F	wild-day	3	Surge	45	47	6	3	direct	Measured
495	Spiritomb	Pokemon Tower 3F	wild-night	3	Surge	45	47	6	3	direct	Measured
495	Spiritomb	Pokemon Tower 4F	wild-night	3	Surge	45	47	6	3	direct	Measured
495	Spiritomb	Pokemon Tower 5F	wild-night	3	Surge	45	47	6	3	direct	Measured
495	Spiritomb	Pokemon Tower 6F	wild-night	3	Surge	45	47	6	3	direct	Measured
495	Spiritomb	Pokemon Tower 7F	wild-day	6	Archer-2	45	47	6	3	direct	Measured
495	Spiritomb	Pokemon Tower 7F	wild-night	6	Archer-2	45	47	6	3	direct	Measured
495	Spiritomb	Pokemon Tower 9F	wild-day	17	Post-Game	83	85	5	3	direct	Measured
495	Spiritomb	Pokemon Tower 9F	wild-day	17	Post-Game	83	85	10	3	direct	Measured
495	Spiritomb	Pokemon Tower 9F	wild-day	17	Post-Game	83	85	11	3	direct	Measured
495	Spiritomb	Pokemon Tower 9F	wild-day	17	Post-Game	84	85	4	3	direct	Measured
495	Spiritomb	Pokemon Tower 9F	wild-night	17	Post-Game	83	85	5	3	direct	Measured
495	Spiritomb	Pokemon Tower 9F	wild-night	17	Post-Game	83	85	10	3	direct	Measured
495	Spiritomb	Pokemon Tower 9F	wild-night	17	Post-Game	83	85	11	3	direct	Measured
495	Spiritomb	Pokemon Tower 9F	wild-night	17	Post-Game	84	85	4	3	direct	Measured
496	Gible	Celadon City Game Corner Exchange	fixed-gift	6	Archer-2	NA	NA	NA	6	direct	Measured
498	Garchomp	Victory Road 2F	wild-day	16	Elite-4	80	82	1	6	via-evolution	Measured
498	Garchomp	Victory Road 2F	wild-night	16	Elite-4	80	82	1	6	via-evolution	Measured
499	Munchlax	Safari Zone Moltres' Den	wild-day	10	May	50	52	3	10	direct	Measured
499	Munchlax	Safari Zone Moltres' Den	wild-night	10	May	50	52	3	10	direct	Measured
500	Riolu	Mt. Moon B1F	wild-day	1	Archer-1	12	14	11	1	direct	Measured
500	Riolu	Mt. Moon B1F	wild-night	1	Archer-1	12	14	11	1	direct	Measured
500	Riolu	Celadon City Game Corner Exchange	fixed-gift	6	Archer-2	NA	NA	NA	1	direct	Measured
501	Lucario	Victory Road 2F	wild-day	16	Elite-4	80	82	5	1	via-evolution	Measured
501	Lucario	Victory Road 2F	wild-day	16	Elite-4	80	82	6	1	via-evolution	Measured
501	Lucario	Victory Road 2F	wild-night	16	Elite-4	80	82	5	1	via-evolution	Measured
501	Lucario	Victory Road 2F	wild-night	16	Elite-4	80	82	6	1	via-evolution	Measured
502	Hippopotas	Diglett's Cave B1F	wild-day	2	Misty	23	25	10	2	direct	Measured
502	Hippopotas	Diglett's Cave B1F	wild-day	2	Misty	23	25	11	2	direct	Measured
502	Hippopotas	Diglett's Cave B1F	wild-night	2	Misty	23	25	10	2	direct	Measured
502	Hippopotas	Diglett's Cave B1F	wild-night	2	Misty	23	25	11	2	direct	Measured
503	Hippowdon	Safari Zone Area 4	wild-day	9	Koga	50	52	4	2	via-evolution	Measured
503	Hippowdon	Safari Zone Area 4	wild-day	9	Koga	50	52	5	2	via-evolution	Measured
503	Hippowdon	Safari Zone Area 4	wild-night	9	Koga	50	52	4	2	via-evolution	Measured
503	Hippowdon	Safari Zone Area 4	wild-night	9	Koga	50	52	5	2	via-evolution	Measured
504	Skorupi	Route 16	wild-day	3	Surge	36	38	3	3	direct	Measured
504	Skorupi	Route 9	wild-day	3	Surge	25	27	10	3	direct	Measured
504	Skorupi	Route 9	wild-day	3	Surge	25	27	11	3	direct	Measured
504	Skorupi	Route 9	wild-night	3	Surge	25	27	10	3	direct	Measured
504	Skorupi	Route 9	wild-night	3	Surge	25	27	11	3	direct	Measured
506	Croagunk	Route 10	wild-night	3	Surge	27	29	10	3	direct	Measured
506	Croagunk	Route 10	wild-night	3	Surge	27	29	11	3	direct	Measured
507	Toxicroak	Route 18	wild-day	9	Koga	49	51	6	3	via-evolution	Measured
507	Toxicroak	Route 18	wild-day	9	Koga	49	51	7	3	via-evolution	Measured
507	Toxicroak	Cerulean Cave B1F	wild-night	13	Giovanni-3	68	70	2	3	via-evolution	Measured
507	Toxicroak	Cerulean Cave B1F	wild-night	13	Giovanni-3	68	70	3	3	via-evolution	Measured
508	Carnivine	Cerulean City Central House	fixed-trade	2	Misty	NA	NA	NA	2	direct	Measured
508	Carnivine	Safari Zone Moltres' Den	wild-day	10	May	50	52	1	2	direct	Measured
508	Carnivine	Safari Zone Moltres' Den	wild-night	10	May	50	52	1	2	direct	Measured
509	Finneon	S.S. Anne Port	wild-oldRod	2	Misty	2	4	1	2	direct	Measured
509	Finneon	Vermilion City	wild-oldRod	2	Misty	2	4	1	2	direct	Measured
509	Finneon	Route 12	wild-surf	10	May	56	58	3	2	direct	Measured
509	Finneon	Route 12	wild-surf	10	May	56	58	4	2	direct	Measured
510	Lumineon	Route 21 North	wild-superRod	9	Koga	53	55	1	2	via-evolution	Measured
510	Lumineon	Cinnabar Island	wild-superRod	10	May	53	55	1	2	via-evolution	Measured
510	Lumineon	Route 21 South	wild-superRod	10	May	53	55	1	2	via-evolution	Measured
510	Lumineon	Route 19	wild-surf	10	May	56	58	0	2	via-evolution	Measured
510	Lumineon	Route 21 North	wild-surf	10	May	56	58	2	2	via-evolution	Measured
510	Lumineon	Safari Zone Area 4	wild-surf	10	May	56	58	0	2	via-evolution	Measured
511	Mantyke	Route 22	wild-goodRod	3	Surge	27	29	1	3	direct	Measured
511	Mantyke	Route 25	wild-goodRod	3	Surge	27	29	1	3	direct	Measured
511	Mantyke	Safari Zone Area 1	wild-goodRod	9	Koga	27	29	2	3	direct	Measured
512	Snover	Viridian City	wild-day	0	Brock	3	5	10	0	direct	Measured
512	Snover	Viridian City	wild-day	0	Brock	3	5	11	0	direct	Measured
512	Snover	Seafoam Islands B3F	wild-day	10	May	62	64	1	0	direct	Measured
513	Abomasnow	Route 18	wild-day	9	Koga	49	51	3	0	via-evolution	Measured
513	Abomasnow	Route 18	wild-night	9	Koga	49	51	3	0	via-evolution	Measured
513	Abomasnow	Seafoam Islands B3F	wild-day	10	May	62	64	0	0	via-evolution	Measured
513	Abomasnow	Seafoam Islands B3F	wild-night	10	May	62	64	0	0	via-evolution	Measured
518	Tangrowth	Route 13	wild-day	9	Koga	48	50	0	3	via-evolution	Measured
525	Gliscor	Bond Bridge	wild-day	17	Post-Game	83	85	8	2	via-evolution	Measured
525	Gliscor	Bond Bridge	wild-day	17	Post-Game	83	85	9	2	via-evolution	Measured
525	Gliscor	Bond Bridge	wild-night	17	Post-Game	83	85	8	2	via-evolution	Measured
525	Gliscor	Bond Bridge	wild-night	17	Post-Game	83	85	9	2	via-evolution	Measured
529	Probopass	Rock Tunnel Magearna's Chamber	wild-smash	17	Post-Game	84	85	2	3	via-evolution	Measured
529	Probopass	Rock Tunnel Magearna's Chamber	wild-smash	17	Post-Game	84	85	3	3	via-evolution	Measured
531	Froslass	Route 12	wild-night	9	Koga	50	52	3	3	via-evolution	Measured
531	Froslass	Pokemon Mansion 4F	wild-night	15	Brendan	75	77	8	3	via-evolution	Measured
531	Froslass	Pokemon Mansion 4F	wild-night	15	Brendan	75	77	9	3	via-evolution	Measured
532	Rotom	Celadon City Game Corner Exchange	fixed-gift	6	Archer-2	NA	NA	NA	6	direct	Measured
532	Rotom	Pokemon Tower 7F	wild-day	6	Archer-2	45	47	10	6	direct	Measured
532	Rotom	Pokemon Tower 7F	wild-day	6	Archer-2	45	47	11	6	direct	Measured
532	Rotom	Pokemon Tower 7F	wild-night	6	Archer-2	45	47	10	6	direct	Measured
532	Rotom	Pokemon Tower 7F	wild-night	6	Archer-2	45	47	11	6	direct	Measured
533	Uxie	Route 10	raid4	3	Surge	NA	NA	NA	3	direct	Measured
534	Mesprit	Route 10	raid4	3	Surge	NA	NA	NA	3	direct	Measured
535	Azelf	Route 10	raid4	3	Surge	NA	NA	NA	3	direct	Measured
538	Heatran	Mt Ember Summit	fixed-overworld	17	Post-Game	NA	NA	NA	17	direct	Measured
539	Regigigas	Mt. Moon 1F	raid6	1	Archer-1	NA	NA	NA	1	direct	Measured
541	Cresselia	Route 13	raid5	9	Koga	NA	NA	NA	9	direct	Measured
543	Manaphy	Seafoam Islands B1F	raid6	10	May	NA	NA	NA	10	direct	Measured
545	Shaymin	Viridian Forest Heart	raid5	0	Brock	NA	NA	NA	0	direct	Measured
547	Victini	Route 13	raid5	9	Koga	NA	NA	NA	9	direct	Measured
548	Snivy	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
548	Snivy	Celadon City Mansion 1F	fixed-gift	3	Surge	NA	NA	NA	0	direct	Measured
551	Tepig	Pallet Town Oak's Lab	fixed-gift	0	Brock	NA	NA	NA	0	direct	Measured
