trainer_id	name	trainer_class	role	location	mode	cap_index	cap_name	level_cap	is_level_scaled	boss_key	party_size	roster	roster_species	max_level	min_level	offensive_types	mean_base_speed	fastest_member	slowest_member	shared_weaknesses	team_resisted_by	strategy_notes	source_record	confidence	notes
135	Sailor Trevor	NA	route	S.S. Anne 2F	normal	2	Misty	27	TRUE	2|S.S. Anne 2F|Sailor Trevor	2	Cramorant:25:101:UNK:Focus Sash:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Surf,U-turn,Air Slash,Safeguard|Nidoqueen:25:101:Sheer Force:NONE:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Surf,Scorching Sands,Sludge,Reflect	Cramorant,Nidoqueen	25	25	Flying,Poison,Ground,Bug,Water	90.5	Cramorant	Nidoqueen	NONE	NONE	2 slots, levels 25-25. Offense covers 5 types. No weakness shared by half the team. Speed spans 76-105 base, fastest Cramorant, slowest Nidoqueen. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[135].normal	Measured	derived: team analysis; strategy_notes Inferred
135	Sailor Trevor	NA	route	S.S. Anne 2F	hardcore	2	Misty	27	TRUE	2|S.S. Anne 2F|Sailor Trevor	3	Cramorant:26:102:UNK:Focus Sash:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Surf,U-turn,Ice Beam,Safeguard|Nidoqueen:26:102:Sheer Force:Assault Vest:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Surf,Earth Power,Ice Beam,Reflect|Masquerain:27:103:Unnerve:Sitrus Berry:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Surf,Bug Buzz,Energy Ball,Safeguard	Cramorant,Nidoqueen,Masquerain	27	26	Ground,Bug,Water,Grass,Ice	87.0	Cramorant	Nidoqueen	Rock,Electric	NONE	3 slots, levels 26-27. Offense covers 5 types. Shared weakness: Rock, Electric. Speed spans 76-105 base, fastest Cramorant, slowest Nidoqueen. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[135].hardcore	Measured	derived: team analysis; strategy_notes Inferred
136	Sailor Leonard	NA	route	S.S. Anne B1F Room 4	normal	2	Misty	27	FALSE	2|S.S. Anne B1F Room 4|Sailor Leonard	1	Corsola:28:28:UNK:NONE:Hardy:10/10/10/10/10/10:0/0/0/0/0/0:Flail,Earth Power,Mirror Coat,Power Gem	Corsola	28	28	Normal,Ground,Rock,Psychic	35.0	Corsola	Corsola	NONE	NONE	1 slots, levels 28-28. Offense covers 4 types. No weakness shared by half the team. Speed spans 35-35 base, fastest Corsola, slowest Corsola.	data.js:trainers[136].normal	Measured	derived: team analysis; strategy_notes Inferred
136	Sailor Leonard	NA	route	S.S. Anne B1F Room 4	hardcore	2	Misty	27	FALSE	2|S.S. Anne B1F Room 4|Sailor Leonard	1	Corsola:28:28:UNK:NONE:Hardy:10/10/10/10/10/10:0/0/0/0/0/0:Flail,Earth Power,Mirror Coat,Power Gem	Corsola	28	28	Normal,Ground,Rock,Psychic	35.0	Corsola	Corsola	NONE	NONE	1 slots, levels 28-28. Offense covers 4 types. No weakness shared by half the team. Speed spans 35-35 base, fastest Corsola, slowest Corsola.	data.js:trainers[136].hardcore	Measured	derived: team analysis; strategy_notes Inferred
137	Sailor Duncan	NA	route	S.S. Anne B1F Room 4	normal	2	Misty	27	FALSE	2|S.S. Anne B1F Room 4|Sailor Duncan	3	Lombre:27:27:Own Tempo:NONE:Timid:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Zen Headbutt,Knock Off,Uproar|Simipour:26:26:Sage Power:NONE:Bashful:10/10/10/10/10/10:0/0/0/0/0/0:Fury Swipes,Lick,Leer,Scald|Carvanha:28:28:Speed Boost:NONE:Naive:10/10/10/10/10/10:0/0/0/0/0/0:Take Down,Agility,Crunch,Poison Fang	Lombre,Simipour,Carvanha	28	26	Normal,Poison,Ghost,Water,Psychic,Dark	72.0	Simipour	Lombre	Bug,Grass,Electric	NONE	3 slots, levels 26-28. Offense covers 6 types. Shared weakness: Bug, Grass, Electric. Speed spans 50-101 base, fastest Simipour, slowest Lombre.	data.js:trainers[137].normal	Measured	derived: team analysis; strategy_notes Inferred
137	Sailor Duncan	NA	route	S.S. Anne B1F Room 4	hardcore	2	Misty	27	FALSE	2|S.S. Anne B1F Room 4|Sailor Duncan	3	Lombre:27:27:Own Tempo:NONE:Timid:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Zen Headbutt,Knock Off,Uproar|Simipour:26:26:Sage Power:NONE:Bashful:10/10/10/10/10/10:0/0/0/0/0/0:Fury Swipes,Lick,Leer,Scald|Carvanha:28:28:Speed Boost:NONE:Naive:10/10/10/10/10/10:0/0/0/0/0/0:Take Down,Agility,Crunch,Poison Fang	Lombre,Simipour,Carvanha	28	26	Normal,Poison,Ghost,Water,Psychic,Dark	72.0	Simipour	Lombre	Bug,Grass,Electric	NONE	3 slots, levels 26-28. Offense covers 6 types. Shared weakness: Bug, Grass, Electric. Speed spans 50-101 base, fastest Simipour, slowest Lombre.	data.js:trainers[137].hardcore	Measured	derived: team analysis; strategy_notes Inferred
138	Sailor Huey	NA	route	S.S. Anne B1F Room 2	normal	2	Misty	27	FALSE	2|S.S. Anne B1F Room 2|Sailor Huey	2	Croconaw:28:28:Strong Jaw:NONE:Relaxed:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Superpower,Aqua Tail,Thrash|Bibarel:28:28:UNK:NONE:Timid:10/10/10/10/10/10:0/0/0/0/0/0:Curse,Superpower,Amnesia,Swords Dance	Croconaw,Bibarel	28	28	Normal,Fighting,Water	54.0	Croconaw	Bibarel	Grass,Electric	NONE	2 slots, levels 28-28. Offense covers 3 types. Shared weakness: Grass, Electric. Speed spans 50-58 base, fastest Croconaw, slowest Bibarel.	data.js:trainers[138].normal	Measured	derived: team analysis; strategy_notes Inferred
138	Sailor Huey	NA	route	S.S. Anne B1F Room 2	hardcore	2	Misty	27	FALSE	2|S.S. Anne B1F Room 2|Sailor Huey	2	Croconaw:28:28:Strong Jaw:NONE:Relaxed:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Superpower,Aqua Tail,Thrash|Bibarel:28:28:UNK:NONE:Timid:10/10/10/10/10/10:0/0/0/0/0/0:Curse,Superpower,Amnesia,Swords Dance	Croconaw,Bibarel	28	28	Normal,Fighting,Water	54.0	Croconaw	Bibarel	Grass,Electric	NONE	2 slots, levels 28-28. Offense covers 3 types. Shared weakness: Grass, Electric. Speed spans 50-58 base, fastest Croconaw, slowest Bibarel.	data.js:trainers[138].hardcore	Measured	derived: team analysis; strategy_notes Inferred
139	Sailor Dylan	NA	route	S.S. Anne B1F Room 3	normal	2	Misty	27	FALSE	2|S.S. Anne B1F Room 3|Sailor Dylan	3	Horsea:28:28:Damp:NONE:Brave:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Dragon Dance,Dragon Pulse,Agility|Clamperl:27:27:Battle Armor:NONE:Bashful:10/10/10/10/10/10:0/0/0/0/0/0:Shell Smash,Aurora Beam,Iron Defense,Whirlpool|Ducklett:29:29:Hydration:NONE:Adamant:10/10/10/10/10/10:0/0/0/0/0/0:Hurricane,Hydro Pump,Tailwind,Rain Dance	Horsea,Clamperl,Ducklett	29	27	Flying,Water,Ice,Dragon	49.0	Horsea	Clamperl	Grass,Electric	NONE	3 slots, levels 27-29. Offense covers 4 types. Shared weakness: Grass, Electric. Speed spans 32-60 base, fastest Horsea, slowest Clamperl.	data.js:trainers[139].normal	Measured	derived: team analysis; strategy_notes Inferred
139	Sailor Dylan	NA	route	S.S. Anne B1F Room 3	hardcore	2	Misty	27	FALSE	2|S.S. Anne B1F Room 3|Sailor Dylan	3	Horsea:28:28:Damp:NONE:Brave:10/10/10/10/10/10:0/0/0/0/0/0:Hydro Pump,Dragon Dance,Dragon Pulse,Agility|Clamperl:27:27:Battle Armor:NONE:Bashful:10/10/10/10/10/10:0/0/0/0/0/0:Shell Smash,Aurora Beam,Iron Defense,Whirlpool|Ducklett:29:29:Hydration:NONE:Adamant:10/10/10/10/10/10:0/0/0/0/0/0:Hurricane,Hydro Pump,Tailwind,Rain Dance	Horsea,Clamperl,Ducklett	29	27	Flying,Water,Ice,Dragon	49.0	Horsea	Clamperl	Grass,Electric	NONE	3 slots, levels 27-29. Offense covers 4 types. Shared weakness: Grass, Electric. Speed spans 32-60 base, fastest Horsea, slowest Clamperl.	data.js:trainers[139].hardcore	Measured	derived: team analysis; strategy_notes Inferred
140	Sailor Phillip	NA	route	S.S. Anne B1F Room 1	normal	2	Misty	27	FALSE	2|S.S. Anne B1F Room 1|Sailor Phillip	1	Meditite:29:29:Telepathy:NONE:Serious:10/10/10/10/10/10:0/0/0/0/0/0:Counter,Recover,Reversal,Power Trick	Meditite	29	29	Fighting	60.0	Meditite	Meditite	NONE	Flying,Poison,Bug,Ghost,Psychic,Fairy	1 slots, levels 29-29. Offense covers 1 types. No weakness shared by half the team. A pure Flying type resists everything it carries. Speed spans 60-60 base, fastest Meditite, slowest Meditite.	data.js:trainers[140].normal	Measured	derived: team analysis; strategy_notes Inferred
140	Sailor Phillip	NA	route	S.S. Anne B1F Room 1	hardcore	2	Misty	27	FALSE	2|S.S. Anne B1F Room 1|Sailor Phillip	1	Meditite:29:29:Telepathy:NONE:Serious:10/10/10/10/10/10:0/0/0/0/0/0:Counter,Recover,Reversal,Power Trick	Meditite	29	29	Fighting	60.0	Meditite	Meditite	NONE	Flying,Poison,Bug,Ghost,Psychic,Fairy	1 slots, levels 29-29. Offense covers 1 types. No weakness shared by half the team. A pure Flying type resists everything it carries. Speed spans 60-60 base, fastest Meditite, slowest Meditite.	data.js:trainers[140].hardcore	Measured	derived: team analysis; strategy_notes Inferred
141	Sailor Dwayne	NA	route	Vermilion City Gym	normal	3	Surge	34	FALSE	3|Vermilion City Gym|Sailor Dwayne	2	Plusle:28:28:Transistor:NONE:Calm:10/10/10/10/10/10:0/0/0/0/0/0:Entrainment,Nasty Plot,Thunder,Last Resort|Minun:28:28:Galvanize:NONE:Impish:10/10/10/10/10/10:0/0/0/0/0/0:Fake Out,Extreme Speed,Entrainment,Nasty Plot	Plusle,Minun	28	28	Normal,Electric	110.0	Plusle	Plusle	Ground	NONE	2 slots, levels 28-28. Offense covers 2 types. Shared weakness: Ground. Speed spans 110-110 base, fastest Plusle, slowest Plusle.	data.js:trainers[141].normal	Measured	derived: team analysis; strategy_notes Inferred
141	Sailor Dwayne	NA	route	Vermilion City Gym	hardcore	3	Surge	34	FALSE	3|Vermilion City Gym|Sailor Dwayne	2	Plusle:28:28:Transistor:NONE:Calm:10/10/10/10/10/10:0/0/0/0/0/0:Entrainment,Nasty Plot,Thunder,Last Resort|Minun:28:28:Galvanize:NONE:Impish:10/10/10/10/10/10:0/0/0/0/0/0:Fake Out,Extreme Speed,Entrainment,Nasty Plot	Plusle,Minun	28	28	Normal,Electric	110.0	Plusle	Plusle	Ground	NONE	2 slots, levels 28-28. Offense covers 2 types. Shared weakness: Ground. Speed spans 110-110 base, fastest Plusle, slowest Plusle.	data.js:trainers[141].hardcore	Measured	derived: team analysis; strategy_notes Inferred
142	Camper Liam	NA	route	Pewter City Gym	normal	0	Brock	15	FALSE	0|Pewter City Gym|Camper Liam	2	Growlithe-Hisui:11:11:Rock Head:Oran Berry:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Rock Throw,Bite,Ember|Nacli:11:11:Sturdy:Hard Stone:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Rock Tomb,Bulldoze,Recover	Growlithe-Hisui,Nacli	11	11	Ground,Rock,Fire,Dark	40.0	Growlithe-Hisui	Nacli	Fighting,Ground,Water	NONE	2 slots, levels 11-11. Offense covers 4 types. Shared weakness: Fighting, Ground, Water. Speed spans 25-55 base, fastest Growlithe-Hisui, slowest Nacli.	data.js:trainers[142].normal	Measured	derived: team analysis; strategy_notes Inferred
142	Camper Liam	NA	route	Pewter City Gym	hardcore	0	Brock	15	FALSE	0|Pewter City Gym|Camper Liam	2	Growlithe-Hisui:11:11:Rock Head:Oran Berry:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Rock Throw,Bite,Ember|Nacli:11:11:Sturdy:Hard Stone:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Rock Tomb,Bulldoze,Recover	Growlithe-Hisui,Nacli	11	11	Ground,Rock,Fire,Dark	40.0	Growlithe-Hisui	Nacli	Fighting,Ground,Water	NONE	2 slots, levels 11-11. Offense covers 4 types. Shared weakness: Fighting, Ground, Water. Speed spans 25-55 base, fastest Growlithe-Hisui, slowest Nacli.	data.js:trainers[142].hardcore	Measured	derived: team analysis; strategy_notes Inferred
143	Camper Shane	NA	route	Route 24	normal	2	Misty	27	FALSE	2|Route 24|Camper Shane	2	Bramblin:18:18:Wind Rider:NONE:Sassy:5/5/5/5/5/5:0/0/0/0/0/0:Poltergeist,Power Whip,Pain Split,Curse|Yamper:20:20:Pickup:NONE:Adamant:5/5/5/5/5/5:0/0/0/0/0/0:Play Rough,Wild Charge,Charge,Crunch	Bramblin,Yamper	20	18	Normal,Ghost,Grass,Electric,Dark,Fairy	43.0	Bramblin	Yamper	NONE	NONE	2 slots, levels 18-20. Offense covers 6 types. No weakness shared by half the team. Speed spans 26-60 base, fastest Bramblin, slowest Yamper.	data.js:trainers[143].normal	Measured	derived: team analysis; strategy_notes Inferred
143	Camper Shane	NA	route	Route 24	hardcore	2	Misty	27	FALSE	2|Route 24|Camper Shane	2	Bramblin:18:18:Wind Rider:NONE:Sassy:5/5/5/5/5/5:0/0/0/0/0/0:Poltergeist,Power Whip,Pain Split,Curse|Yamper:20:20:Pickup:NONE:Adamant:5/5/5/5/5/5:0/0/0/0/0/0:Play Rough,Wild Charge,Charge,Crunch	Bramblin,Yamper	20	18	Normal,Ghost,Grass,Electric,Dark,Fairy	43.0	Bramblin	Yamper	NONE	NONE	2 slots, levels 18-20. Offense covers 6 types. No weakness shared by half the team. Speed spans 26-60 base, fastest Bramblin, slowest Yamper.	data.js:trainers[143].hardcore	Measured	derived: team analysis; strategy_notes Inferred
144	Camper Ethan	NA	route	Route 24	normal	2	Misty	27	TRUE	2|Route 24|Camper Ethan	3	Mabosstiff:26:102:Stakeout:Black Glasses:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Trailblaze,Bite,Fire Fang,Ice Fang|Salandit:27:103:Oblivious:Black Sludge:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Toxic,Substitute,Protect,Incinerate|Misdreavus:26:102:UNK:Eviolite:Bold:31/31/31/31/31/31:0/0/0/0/0/0:Hex,Will-O-Wisp,Icy Wind,Shock Wave	Mabosstiff,Salandit,Misdreavus	27	26	Ghost,Fire,Grass,Electric,Ice,Dark	82.3	Mabosstiff	Salandit	NONE	NONE	3 slots, levels 26-27. Offense covers 6 types. No weakness shared by half the team. Speed spans 77-85 base, fastest Mabosstiff, slowest Salandit. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[144].normal	Measured	derived: team analysis; strategy_notes Inferred
144	Camper Ethan	NA	route	Route 24	hardcore	2	Misty	27	TRUE	2|Route 24|Camper Ethan	3	Mabosstiff:25:101:Stakeout:Black Glasses:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Trailblaze,Bite,Fire Fang,Ice Fang|Salandit:25:101:Oblivious:Black Sludge:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Toxic,Substitute,Protect,Incinerate|Misdreavus:25:101:UNK:Eviolite:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Hex,Will-O-Wisp,Icy Wind,Shock Wave	Mabosstiff,Salandit,Misdreavus	25	25	Ghost,Fire,Grass,Electric,Ice,Dark	82.3	Mabosstiff	Salandit	NONE	NONE	3 slots, levels 25-25. Offense covers 6 types. No weakness shared by half the team. Speed spans 77-85 base, fastest Mabosstiff, slowest Salandit. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[144].hardcore	Measured	derived: team analysis; strategy_notes Inferred
145	Camper Ricky	NA	route	Route 6	normal	2	Misty	27	FALSE	2|Route 6|Camper Ricky	1	Squawkabilly-White:24:24:Sheer Force:NONE:Rash:5/5/5/5/5/5:0/0/0/0/0/0:Reversal,Roost,Brave Bird,Swagger	Squawkabilly-White	24	24	Fighting,Flying	92.0	Squawkabilly-White	Squawkabilly-White	NONE	NONE	1 slots, levels 24-24. Offense covers 2 types. No weakness shared by half the team. Speed spans 92-92 base, fastest Squawkabilly-White, slowest Squawkabilly-White.	data.js:trainers[145].normal	Measured	derived: team analysis; strategy_notes Inferred
145	Camper Ricky	NA	route	Route 6	hardcore	2	Misty	27	FALSE	2|Route 6|Camper Ricky	1	Squawkabilly-White:24:24:Sheer Force:NONE:Rash:5/5/5/5/5/5:0/0/0/0/0/0:Reversal,Roost,Brave Bird,Swagger	Squawkabilly-White	24	24	Fighting,Flying	92.0	Squawkabilly-White	Squawkabilly-White	NONE	NONE	1 slots, levels 24-24. Offense covers 2 types. No weakness shared by half the team. Speed spans 92-92 base, fastest Squawkabilly-White, slowest Squawkabilly-White.	data.js:trainers[145].hardcore	Measured	derived: team analysis; strategy_notes Inferred
146	Camper Jeff	NA	route	Route 6	normal	2	Misty	27	FALSE	2|Route 6|Camper Jeff	2	Doduo:24:24:UNK:NONE:Lonely:5/5/5/5/5/5:0/0/0/0/0/0:Thrash,Endeavor,Drill Peck,Jump Kick|Electrike:24:24:Minus:NONE:Modest:5/5/5/5/5/5:0/0/0/0/0/0:Thunder,Charge,Wild Charge,Roar	Doduo,Electrike	24	24	Normal,Fighting,Flying,Electric	70.0	Doduo	Electrike	NONE	NONE	2 slots, levels 24-24. Offense covers 4 types. No weakness shared by half the team. Speed spans 65-75 base, fastest Doduo, slowest Electrike.	data.js:trainers[146].normal	Measured	derived: team analysis; strategy_notes Inferred
146	Camper Jeff	NA	boss_candidate	Route 6	hardcore	2	Misty	27	TRUE	2|Route 6|Camper Jeff	5	Ambipom:26:102:Skill Link:Chople Berry:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Fake Out,Beat Up,Arm Thrust,Tail Slap|Mr. Mime-Galar:26:102:Ice Body:Eviolite:Timid:31/30/31/30/31/30:0/0/0/0/0/0:Freeze-Dry,Psyshock,Shadow Ball,Hidden Power|Perrserker:27:103:Battle Armor:Metal Coat:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Fake Out,U-turn,Bullet Punch,Iron Head|Boltund:26:102:Competitive:Expert Belt:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Thunder Fang,Ice Fang,Fire Fang,Psychic Fangs|Granbull:26:102:Bull Rush:Iapapa Berry:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Brick Break,Play Rough,Fire Punch,Thunder Punch	Ambipom,Mr. Mime-Galar,Perrserker,Boltund,Granbull	27	26	Normal,Fighting,Bug,Ghost,Steel,Fire,Electric,Psychic,Ice,Dark,Fairy	86.2	Boltund	Granbull	NONE	NONE	5 slots, levels 26-27. Offense covers 11 types. No weakness shared by half the team. Speed spans 45-121 base, fastest Boltund, slowest Granbull. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[146].hardcore	Measured	derived: team analysis; strategy_notes Inferred
147	Channeler Rachel	NA	boss_candidate	Cape Brink House	normal	17	Post-Game	100	TRUE	17|Cape Brink House|Channeler Rachel	6	Grimmsnarl:100:103:Infiltrator:Light Clay:Relaxed:31/31/31/31/31/31:252/0/252/0/0/0:Fake Out,Reflect,Light Screen,Toxic|Moltres-Galar:100:103:UNK:Sitrus Berry:Timid:31/31/31/31/31/31:4/0/0/252/0/252:Dark Hole,Agility,Hurricane,Roost|Zoroark:100:103:UNK:Choice Scarf:Hasty:31/31/31/31/31/31:4/0/0/252/0/252:U-turn,Focus Blast,Dark Hole,Flamethrower|Sneasler:100:103:Poison Touch:Life Orb:Jolly:31/31/31/31/31/31:4/252/0/0/0/252:Poison Jab,Close Combat,Ice Punch,Earthquake|Absol:100:103:Pressure:Absolite:Jolly:31/31/31/31/31/31:4/252/0/0/0/252:Night Slash,Swords Dance,Psycho Cut,Play Rough|Bisharp:100:103:Pressure:Eviolite:Jolly:31/31/31/31/31/31:4/252/0/0/0/252:Knock Off,Iron Head,Sucker Punch,Stone Edge	Grimmsnarl,Moltres-Galar,Zoroark,Sneasler,Absol,Bisharp	100	100	Normal,Fighting,Flying,Poison,Ground,Rock,Bug,Steel,Fire,Psychic,Ice,Dark,Fairy	86.7	Sneasler	Grimmsnarl	Fairy,Fighting	NONE	6 slots, levels 100-100. Offense covers 13 types. Shared weakness: Fairy, Fighting. Speed spans 60-120 base, fastest Sneasler, slowest Grimmsnarl. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[147].normal	Measured	derived: team analysis; strategy_notes Inferred
147	Channeler Rachel	NA	boss_candidate	Cape Brink House	hardcore	17	Post-Game	100	TRUE	17|Cape Brink House|Channeler Rachel	6	Tyranitar:100:103:Unnerve:Chople Berry:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Stealth Rock,Stone Edge,Knock Off,Fire Punch|Darkrai:100:103:UNK:Focus Sash:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Dark Hole,Nasty Plot,Dark Void,Focus Blast|Zoroark-Hisui:100:103:UNK:Choice Scarf:Naive:31/31/31/31/31/31:0/0/0/0/0/0:U-turn,Double-Edge,Shadow Ball,Knock Off|Sneasler:100:103:Poison Touch:Life Orb:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Poison Jab,Close Combat,Stone Edge,Earthquake|Hydreigon:100:103:UNK:Life Orb:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Dark Hole,Draco Barrage,Focus Blast,Earth Power|Absol:100:103:Pressure:Absolite:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Night Slash,Sucker Punch,Psycho Cut,Play Rough	Tyranitar,Darkrai,Zoroark-Hisui,Sneasler,Hydreigon,Absol	100	100	Normal,Fighting,Poison,Ground,Rock,Bug,Ghost,Fire,Psychic,Dragon,Dark,Fairy	98.2	Darkrai	Tyranitar	Fighting,Bug,Fairy	NONE	6 slots, levels 100-100. Offense covers 12 types. Shared weakness: Fighting, Bug, Fairy. Speed spans 61-125 base, fastest Darkrai, slowest Tyranitar. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[147].hardcore	Measured	derived: team analysis; strategy_notes Inferred
148	Camper Chris	NA	route	Route 9	normal	3	Surge	34	FALSE	3|Route 9|Camper Chris	2	Ponyta:29:29:Flame Body:NONE:Impish:5/5/5/5/5/5:0/0/0/0/0/0:Flare Blitz,Bounce,Fire Blast,Agility|Pignite:31:31:Blaze:NONE:Impish:5/5/5/5/5/5:0/0/0/0/0/0:Flare Blitz,Roar,Head Smash,Flamethrower	Ponyta,Pignite	31	29	Flying,Rock,Fire	72.5	Ponyta	Pignite	Ground,Water	NONE	2 slots, levels 29-31. Offense covers 3 types. Shared weakness: Ground, Water. Speed spans 55-90 base, fastest Ponyta, slowest Pignite.	data.js:trainers[148].normal	Measured	derived: team analysis; strategy_notes Inferred
148	Camper Chris	NA	route	Route 9	hardcore	3	Surge	34	FALSE	3|Route 9|Camper Chris	2	Ponyta:29:29:Flame Body:NONE:Impish:5/5/5/5/5/5:0/0/0/0/0/0:Flare Blitz,Bounce,Fire Blast,Agility|Pignite:31:31:Blaze:NONE:Impish:5/5/5/5/5/5:0/0/0/0/0/0:Flare Blitz,Roar,Head Smash,Flamethrower	Ponyta,Pignite	31	29	Flying,Rock,Fire	72.5	Ponyta	Pignite	Ground,Water	NONE	2 slots, levels 29-31. Offense covers 3 types. Shared weakness: Ground, Water. Speed spans 55-90 base, fastest Ponyta, slowest Pignite.	data.js:trainers[148].hardcore	Measured	derived: team analysis; strategy_notes Inferred
149	Camper Drew	NA	boss_candidate	Route 9	normal	3	Surge	34	FALSE	3|Route 9|Camper Drew	4	Persian-Alola:28:28:Feline Prowess:NONE:Gentle:5/5/5/5/5/5:0/0/0/0/0/0:Dark Pulse,Feint,Night Slash,Captivate|Palpitoad:27:27:Water Absorb:NONE:Lax:5/5/5/5/5/5:0/0/0/0/0/0:Hyper Voice,Hydro Pump,Echoed Voice,Flail|Stunky:28:28:Frisk:NONE:Brave:5/5/5/5/5/5:0/0/0/0/0/0:Explosion,Belch,Sucker Punch,Venom Drench|Spinda:28:28:Contrary:NONE:Jolly:5/5/5/5/5/5:0/0/0/0/0/0:Thrash,Flail,Double-Edge,Psych Up	Persian-Alola,Palpitoad,Stunky,Spinda	28	27	Normal,Poison,Water,Dark	84.5	Persian-Alola	Palpitoad	Fighting	NONE	4 slots, levels 27-28. Offense covers 4 types. Shared weakness: Fighting. Speed spans 69-115 base, fastest Persian-Alola, slowest Palpitoad.	data.js:trainers[149].normal	Measured	derived: team analysis; strategy_notes Inferred
149	Camper Drew	NA	boss_candidate	Route 9	hardcore	3	Surge	34	FALSE	3|Route 9|Camper Drew	4	Persian-Alola:28:28:Feline Prowess:NONE:Gentle:5/5/5/5/5/5:0/0/0/0/0/0:Dark Pulse,Feint,Night Slash,Captivate|Palpitoad:27:27:Water Absorb:NONE:Lax:5/5/5/5/5/5:0/0/0/0/0/0:Hyper Voice,Hydro Pump,Echoed Voice,Flail|Stunky:28:28:Frisk:NONE:Brave:5/5/5/5/5/5:0/0/0/0/0/0:Explosion,Belch,Sucker Punch,Venom Drench|Spinda:28:28:Contrary:NONE:Jolly:5/5/5/5/5/5:0/0/0/0/0/0:Thrash,Flail,Double-Edge,Psych Up	Persian-Alola,Palpitoad,Stunky,Spinda	28	27	Normal,Poison,Water,Dark	84.5	Persian-Alola	Palpitoad	Fighting	NONE	4 slots, levels 27-28. Offense covers 4 types. Shared weakness: Fighting. Speed spans 69-115 base, fastest Persian-Alola, slowest Palpitoad.	data.js:trainers[149].hardcore	Measured	derived: team analysis; strategy_notes Inferred
150	Picnicker Diana	NA	route	Cerulean City Gym	normal	2	Misty	27	FALSE	2|Cerulean City Gym|Picnicker Diana	1	Drednaw:22:22:Swift Swim:NONE:Bold:5/5/5/5/5/5:0/0/0/0/0/0:Aqua Fang,Head Smash,Body Slam,Liquidation	Drednaw	22	22	Normal,Rock,Water	74.0	Drednaw	Drednaw	NONE	NONE	1 slots, levels 22-22. Offense covers 3 types. No weakness shared by half the team. Speed spans 74-74 base, fastest Drednaw, slowest Drednaw.	data.js:trainers[150].normal	Measured	derived: team analysis; strategy_notes Inferred
150	Picnicker Diana	NA	route	Cerulean City Gym	hardcore	2	Misty	27	FALSE	2|Cerulean City Gym|Picnicker Diana	1	Drednaw:22:22:Swift Swim:NONE:Bold:5/5/5/5/5/5:0/0/0/0/0/0:Aqua Fang,Head Smash,Body Slam,Liquidation	Drednaw	22	22	Normal,Rock,Water	74.0	Drednaw	Drednaw	NONE	NONE	1 slots, levels 22-22. Offense covers 3 types. No weakness shared by half the team. Speed spans 74-74 base, fastest Drednaw, slowest Drednaw.	data.js:trainers[150].hardcore	Measured	derived: team analysis; strategy_notes Inferred
