entity_type	entity_name	internal_id	location	region	acquisition_method	cost	currency	quantity	prerequisites	earliest_gate	earliest_gate_name	mode_availability	encounter_rate	level_min	level_max	slot_index	star_tier	tm_number	resolved_move	raid_drops	missable	missable_reason	source_record	confidence	notes
raid_den	Zarude	1185	Viridian Forest Heart	Kanto	raid5	NA	NA	REPEATABLE	Wishing Piece to re-activate a spent den	0	Brock	UNK	NA	NA	NA	NA	5	NA	NA	Star Piece,Big Nugget,Ultra Ball,Wishing Piece,Salac Berry,Heal Ball,Leppa Berry,PP Max,PP Max,PP Max,PP Max	FALSE	NA	data.js:areas[Viridian Forest Heart].raid5[0]	Measured	NONE
raid_den	Shaymin	545	Viridian Forest Heart	Kanto	raid5	NA	NA	REPEATABLE	Wishing Piece to re-activate a spent den	0	Brock	UNK	NA	NA	NA	NA	5	NA	NA	Star Piece,Big Nugget,Ultra Ball,Wishing Piece,Salac Berry,Heal Ball,Leppa Berry,PP Max,PP Max,Life Orb,Life Orb	FALSE	NA	data.js:areas[Viridian Forest Heart].raid5[0]	Measured	NONE
raid_den	Tapu Bulu	1004	Viridian Forest Heart	Kanto	raid6	NA	NA	REPEATABLE	Wishing Piece to re-activate a spent den	0	Brock	UNK	NA	NA	NA	NA	6	NA	NA	Star Piece,Big Nugget,Ultra Ball,Wishing Piece,Salac Berry,Heal Ball,Leppa Berry,PP Max,Eviolite,Choice Scarf,Choice Scarf	FALSE	NA	data.js:areas[Viridian Forest Heart].raid6[0]	Measured	NONE
wild_encounter	Diglett	50	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	7	9	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Nacli	1340	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	7	9	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Numel	339	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Yamask	615	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Sandshrew	27	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Geodude	74	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Trapinch	332	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	7	9	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Silicobra	1135	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	7	9	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Bronzor	489	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	7	9	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Machop	66	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	7	9	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Noibat	822	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	7	9	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Noibat	822	Diglett's Cave 1F	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	7	9	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Diglett-Alola	1027	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	7	9	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Nacli	1340	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	7	9	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Numel	339	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Yamask-Galar	1228	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Sandshrew	27	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Geodude-Alola	1031	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Trapinch	332	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	7	9	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Sandile	604	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	7	9	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Bronzor	489	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	7	9	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Pancham	782	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	7	9	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Noibat	822	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	7	9	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Noibat	822	Diglett's Cave 1F	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	7	9	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Diglett's Cave 1F].wild-night[0]	Measured	rate Asserted from the locations sheet
item_ground	TM46	334	Diglett's Cave 1F	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	46	Thief	NA	TRUE	single placement	data.js:areas[Diglett's Cave 1F].item-standard[0]	Measured	NONE
wild_encounter	Grimer	88	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	7	9	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Starly	449	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	7	9	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Exeggcute	102	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Spoink	351	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Hoppip	187	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Numel	339	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Cutiefly	959	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	7	9	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Sinistea	1146	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	7	9	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Ekans	23	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	7	9	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Phanpy	231	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	7	9	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Axew	663	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	7	9	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Bonsly	491	Pewter City	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	7	9	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Grimer-Alola	1034	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	7	9	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Starly	449	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	7	9	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Exeggcute	102	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Espurr	785	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Skiddo	780	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Numel	339	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	7	9	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Gastly	92	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	7	9	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Poltchageist	1361	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	7	9	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Ekans	23	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	7	9	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Phanpy	231	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	7	9	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Axew	663	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	7	9	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Bonsly	491	Pewter City	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	7	9	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City].wild-night[0]	Measured	rate Asserted from the locations sheet
item_ground	Exp. Share	182	Pewter City	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pewter City].item-standard[0]	Measured	NONE
item_ground	Stat Scanner	362	Pewter City	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pewter City].item-standard[0]	Measured	NONE
item_ground	Wishing Piece	641	Pewter City	Kanto	item-standard	NA	NA	5	NA	1	Archer-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pewter City].item-standard[1]	Asserted	 quantity from the official item sheet
item_ground	Dynamax Band	347	Pewter City	Kanto	item-standard	NA	NA	1	NA	1	Archer-1	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pewter City].item-standard[1]	Measured	NONE
item_hidden	Nugget	110	Pewter City	Kanto	item-hidden	NA	NA	10	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pewter City].item-hidden[0]	Asserted	 quantity from the official item sheet
item_care_package	Moon Stone	94	Pewter City	Kanto	item-cheat	NA	NA	10	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pewter City].item-cheat[0]	Asserted	care-package item, delivered by code not exploration quantity from the official item sheet
item_care_package	Cheri Berry	133	Pewter City	Kanto	item-cheat	NA	NA	10	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pewter City].item-cheat[0]	Asserted	care-package item, delivered by code not exploration quantity from the official item sheet
item_care_package	Chople Berry	451	Pewter City	Kanto	item-cheat	NA	NA	10	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pewter City].item-cheat[0]	Asserted	care-package item, delivered by code not exploration quantity from the official item sheet
vendor_stock	Ultra Ball	2	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Great Ball	3	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Poke Ball	4	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Potion	13	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Antidote	14	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Burn Heal	15	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Ice Heal	16	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Awakening	17	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Paralyze Heal	18	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Full Restore	19	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Max Potion	20	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Hyper Potion	21	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Super Potion	22	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Full Heal	23	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Revive	24	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Super Repel	83	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Max Repel	84	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Escape Rope	85	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Repel	86	Pewter City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Pewter City Poke Mart].item-shop[0]	Measured	NONE
item_ground	Old Amber	354	Pewter City Museum 1F	Kanto	item-standard	NA	NA	1	NA	3	Surge	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pewter City Museum 1F].item-standard[3]	Measured	NONE
tutor	tutor_slot_46	46	Pewter City Museum 1F	Kanto	tutor	UNK	money	REPEATABLE	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	Rock Polish	NA	FALSE	NA	data.js:areas[Pewter City Museum 1F].tutors[0]	Measured	value is a tutorMoves slot index, not a move ID
item_ground	TM51	376	Pewter City Museum 2F	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	51	Roost	NA	TRUE	single placement	data.js:areas[Pewter City Museum 2F].item-standard[0]	Measured	NONE
item_ground	TM39	327	Pewter City Gym	Kanto	item-standard	NA	NA	1	NA	1	Archer-1	UNK	NA	NA	NA	NA	NA	39	Rock Tomb	NA	TRUE	single placement	data.js:areas[Pewter City Gym].item-standard[1]	Measured	NONE
item_ground	Aerodactlite	545	Pewter City Gym	Kanto	item-standard	NA	NA	1	NA	9	Koga	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Pewter City Gym].item-standard[9]	Measured	NONE
item_ground	TM71	396	Pewter City Gym	Kanto	item-standard	NA	NA	1	NA	9	Koga	UNK	NA	NA	NA	NA	NA	71	Stone Edge	NA	TRUE	single placement	data.js:areas[Pewter City Gym].item-standard[9]	Measured	NONE
wild_encounter	Fletchling	769	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	20	10	12	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Ekans	23	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	20	10	12	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Spearow	21	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	10	10	12	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Nidoran-M	32	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	10	10	12	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Nickit	1119	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	10	10	12	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Shroomish	306	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	10	10	12	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Buneary	480	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	5	10	12	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Buneary	480	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	5	10	12	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Litleo	775	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	4	10	12	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Stunky	487	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	4	10	12	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Jigglypuff	39	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	1	10	12	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Meowth-Alola	1029	Route 3	Kanto	wild-day	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	1	10	12	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-day[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Fletchling	769	Route 3	Kanto	wild-night	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	20	10	12	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-night[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Ekans	23	Route 3	Kanto	wild-night	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	20	10	12	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-night[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Spearow	21	Route 3	Kanto	wild-night	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	10	10	12	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-night[1]	Measured	rate Asserted from the locations sheet
wild_encounter	Nidoran-F	29	Route 3	Kanto	wild-night	NA	NA	REPEATABLE	NA	1	Archer-1	UNK	10	10	12	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 3].wild-night[1]	Measured	rate Asserted from the locations sheet
